Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
443,6,01/03/2018 02:31:13,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,62500,62500,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,254,180,0,20,0,0,0,0,0,0,0,0,Reconnaissance
3389,6,01/03/2018 09:07:03,4215102,12,8,1144,1600,677,0,95.33333333,195.0111108,1173,0,200,404.8544712,650.9925501,4.74484366,221847.4737,343866.771,1250631,4,4215102,383191.0909,432829.3231,1250631,4,4067485,581069.2857,550587.7901,1667301,150553,0,0,0,0,264,172,2.846906196,1.897937464,0,1173,130.6666667,286.0231343,81809.23333,0,0,0,1,0,0,0,0,0,137.2,95.33333333,200,0,0,0,0,0,0,12,1144,8,1600,8192,62856,5,20,0,0,0,0,0,0,0,0,Reconnaissance
3389,6,01/03/2018 10:09:18,2672238,8,11,1132,1581,661,0,141.5,222.7920235,1173,0,143.7272727,352.1017157,1015.253881,7.110145129,148457.6667,285018.0491,1180799,36,2672238,381748.2857,476309.3069,1334958,36,2609327,260932.7,356197.5206,1180799,45870,0,0,0,0,168,228,2.993745318,4.116399812,0,1173,135.65,290.7886328,84558.02895,0,0,0,1,0,0,0,0,1,142.7894737,141.5,143.7272727,0,0,0,0,0,0,8,1132,11,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Application-layer
51241,6,01/03/2018 01:21:08,26,2,0,0,0,0,0,0,0,0,0,0,0,0,76923.07692,26,0,26,26,26,26,0,26,26,0,0,0,0,0,0,0,0,0,40,0,76923.07692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31,-1,0,20,0,0,0,0,0,0,0,0,Buffer Overflow
80,6,01/03/2018 09:18:13,115311968,17,16,442,1950,431,0,26,104.3671404,1460,0,121.875,377.186404,20.74372714,0.286180182,3603499,4784056.511,10000000,1,115000000,7206998,4475851.193,10000000,171,110000000,7364450.6,4591682.661,10000000,1,0,0,0,0,364,476,0.147426154,0.138754028,0,1460,70.35294118,269.071792,72399.62923,0,0,1,1,0,0,0,1,0,72.48484848,26,121.875,0,0,0,0,0,0,17,442,16,1950,8192,946,12,20,34066.63636,9864.00055,63807,30986,10000000,8073.001727,10000000,9999863,Application-layer
52245,6,01/03/2018 03:03:27,439,2,1,38,0,38,0,19,26.87005769,0,0,0,0,86560.36446,6833.712984,219.5,284.9640328,421,18,439,439,0,439,439,0,0,0,0,0,1,0,0,0,40,20,4555.808656,2277.904328,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,31,0,0,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 11:34:45,2702458,8,9,1148,1581,677,0,143.5,228.1296624,1173,0,175.6666667,385.5612792,1009.821429,6.290569548,168903.625,271070.3993,1066580,33,2702458,386065.4286,452048.0611,1219515,33,2639934,329991.75,331016.5172,1066580,50212,0,0,0,0,168,188,2.960268023,3.330301526,0,1173,151.6111111,305.0826578,93075.4281,0,0,0,1,0,0,0,0,1,160.5294118,143.5,175.6666667,0,0,0,0,0,0,8,1148,9,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,Ransomware
52233,6,01/03/2018 03:22:24,1,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,31000000,3000000,0.5,0.707106781,1,0,1,0.5,0.707106781,1,0,0,0,0,0,0,0,0,0,0,60,0,3000000,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,946,-1,1,20,0,0,0,0,0,0,0,0,ARP Poisoning
445,6,01/03/2018 03:39:51,178942,3,1,0,0,0,0,0,0,0,0,0,0,0,22.35361178,59647.33333,102433.3406,177926,53,178942,89471,125169.214,177979,963,0,0,0,0,0,0,0,0,0,72,32,16.76520884,5.588402946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,Reconnaissance
0,0,01/03/2018 11:39:57,61997507,3,0,0,0,0,0,0,0,0,0,0,0,0,0.048389042,31000000,42400000,61000000,999954,62000000,31000000,42400000,61000000,999954,0,0,0,0,0,0,0,0,0,0,0,0.048389042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,61000000,0,61000000,61000000,Credential Attacks
3389,6,01/03/2018 05:30:00,1402361,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1934.594587,10.69624726,100168.6429,251888.789,968873,53,1402361,200337.2857,386133.1417,1074222,97,1339464,223244,365631.6791,968873,63302,0,0,0,0,168,148,5.704665204,4.991582053,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Reconnaissance
53,17,01/03/2018 04:52:12,1720,1,1,34,64,34,34,34,0,64,64,64,0,56976.74419,1162.790698,1720,0,1720,1720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,581.3953488,581.3953488,34,64,44,17.32050808,300,0,0,0,0,0,0,0,0,1,66,34,64,0,0,0,0,0,0,1,34,1,64,-1,-1,0,8,0,0,0,0,0,0,0,0,DNS Abuse
53,17,01/03/2018 03:25:25,38055,1,1,39,139,39,39,39,0,139,139,139,0,4677.440547,52.55551176,38055,0,38055,38055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,26.27775588,26.27775588,39,139,72.33333333,57.73502692,3333.333333,0,0,0,0,0,0,0,0,1,108.5,39,139,0,0,0,0,0,0,1,39,1,139,-1,-1,0,8,0,0,0,0,0,0,0,0,Slowloris
3389,6,01/03/2018 01:08:16,1403047,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1933.648695,10.69101748,100217.6429,251840.1824,968815,80,1403047,200435.2857,387362.3424,1077155,80,1340062,223343.6667,365602.2574,968815,64765,0,0,0,0,168,148,5.701875988,4.98914149,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Evasion
443,6,01/03/2018 02:23:49,116234157,23,20,1281,6051,468,0,55.69565217,134.7865096,1460,0,302.55,528.5956046,63.07956447,0.36994289,2767479.929,4433812.793,10000000,1,116000000,5283370.773,4961378.992,10000000,13,111000000,5851065.421,5034653.317,10000000,1,0,0,0,0,472,544,0.19787643,0.172066461,0,1460,166.6363636,385.4575711,148577.5391,0,0,1,1,0,0,0,1,0,170.5116279,55.69565217,302.55,0,0,0,0,0,0,23,1281,20,6051,8192,127,16,20,92422.08333,265080.9041,934167,15856,9593756.583,1431631.508,10000000,5048028,Application-layer
443,6,01/03/2018 01:24:18,117283211,12,13,628,6911,195,0,52.33333333,72.63899946,1460,0,531.6153846,649.5923771,64.2803001,0.213159239,4886800.458,16500000,58500000,3,117000000,10700000,23600000,58500000,260,117000000,9759372.333,22700000,58600000,3,0,0,0,0,252,272,0.102316435,0.110842804,0,1460,289.9615385,515.4618497,265700.9185,0,0,1,1,0,0,0,1,1,301.56,52.33333333,531.6153846,0,0,0,0,0,0,12,628,13,6911,8192,980,6,20,166230,36647.93026,192144,140316,58400000,198545.6847,58500000,58200000,Buffer Overflow
51771,6,01/03/2018 01:40:28,7475,2,1,38,0,38,0,19,26.87005769,0,0,0,0,5083.61204,401.3377926,3737.5,5264.409986,7460,15,7475,7475,0,7475,7475,0,0,0,0,0,1,0,0,0,40,20,267.5585284,133.7792642,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0,0,0,0,0,0,0,0,Volumetric Flooding
53,17,01/03/2018 02:23:48,97668,2,2,66,180,33,33,33,0,90,90,90,0,2518.736946,40.95507229,32556,36987.37746,73001,450,97218,97218,0,97218,97218,73451,73451,0,73451,73451,0,0,0,0,16,16,20.47753614,20.47753614,33,90,55.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,69.75,33,90,0,0,0,0,0,0,2,66,2,180,-1,-1,1,8,0,0,0,0,0,0,0,0,Slowloris
443,6,01/03/2018 11:21:52,9029870,3,0,0,0,0,0,0,0,0,0,0,0,0,0.332230697,4514935,2122079.776,6015472,3014398,9029870,4514935,2122079.776,6015472,3014398,0,0,0,0,0,0,0,0,0,92,0,0.332230697,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8192,-1,0,28,3014398,0,3014398,3014398,6015472,0,6015472,6015472,Evasion
3389,6,01/03/2018 05:03:49,18504827,8,11,1132,1581,661,0,141.5,222.7920235,1173,0,143.7272727,352.1017157,146.6103952,1.026759126,1028045.944,1813027.144,5934902,4,18500000,2643546.714,2281060.275,6053328,4,18400000,1842245.5,2134966.86,5934902,117917,0,0,0,0,168,228,0.432319632,0.594439494,0,1173,135.65,290.7886328,84558.02895,0,0,0,1,0,0,0,0,1,142.7894737,141.5,143.7272727,0,0,0,0,0,0,8,1132,11,1581,8192,62868,5,20,126062,0,126062,126062,5934902,0,5934902,5934902,Buffer Overflow
50397,6,01/03/2018 09:45:26,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,0,20,0,0,0,0,0,0,0,0,ARP Poisoning
53,17,01/03/2018 08:24:38,596,1,1,51,79,51,51,51,0,79,79,79,0,218120.8054,3355.704698,596,0,596,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1677.852349,1677.852349,51,79,60.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,90.5,51,79,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,Reconnaissance
67,17,01/03/2018 05:16:40,684,1,1,315,302,315,315,315,0,302,302,302,0,902046.7836,2923.976608,684,0,684,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1461.988304,1461.988304,302,315,310.6666667,7.505553499,56.33333333,0,0,0,0,0,0,0,0,1,466,315,302,0,0,0,0,0,0,1,315,1,302,-1,-1,0,8,0,0,0,0,0,0,0,0,Reconnaissance
445,6,01/03/2018 08:25:56,349014,5,3,277,172,140,0,55.4,75.86698887,133,0,57.33333333,68.36909633,1286.481345,22.92171661,49859.14286,62119.18777,116297,2,349014,87253.5,58167.67483,116370,2,232739,116369.5,78.48885271,116425,116314,0,0,0,0,112,72,14.32607288,8.595643728,0,140,49.88888889,66.31260145,4397.361111,0,0,0,1,0,0,0,0,0,56.125,55.4,57.33333333,0,0,0,0,0,0,5,277,3,172,8192,256,2,20,0,0,0,0,0,0,0,0,Volumetric Flooding
53,17,01/03/2018 08:26:34,355,1,1,44,60,44,44,44,0,60,60,60,0,292957.7465,5633.802817,355,0,355,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2816.901408,2816.901408,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74,44,60,0,0,0,0,0,0,1,44,1,60,-1,-1,0,8,0,0,0,0,0,0,0,0,Evasion
443,6,01/03/2018 04:58:15,184,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,418478.2609,16304.34783,92,103.2375901,165,19,184,92,103.2375901,165,19,0,0,0,0,0,1,0,0,0,60,0,16304.34783,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Volumetric Flooding
52169,6,01/03/2018 02:48:43,0,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,0,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,62,-1,0,20,0,0,0,0,0,0,0,0,Application-layer
51438,6,01/03/2018 01:49:47,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1026,-1,0,20,0,0,0,0,0,0,0,0,TLS Anomalies
443,6,01/03/2018 03:09:05,237,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,324894.5148,12658.22785,118.5,143.5426766,220,17,237,118.5,143.5426766,220,17,0,0,0,0,0,1,0,0,0,60,0,12658.22785,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Tunneling
53,17,01/03/2018 10:24:33,11881,1,1,36,52,36,36,36,0,52,52,52,0,7406.783941,168.3359987,11881,0,11881,11881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,84.16799933,84.16799933,36,52,41.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,62,36,52,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0,0,0,0,0,0,0,0,Volumetric Flooding
52463,6,01/03/2018 03:50:59,20483568,2,0,62,0,31,31,31,0,0,0,0,0,3.026816422,0.097639239,20500000,0,20500000,20500000,20500000,20500000,0,20500000,20500000,0,0,0,0,0,1,0,0,0,40,0,0.097639239,0,31,31,31,0,0,0,1,0,0,1,1,0,0,0,46.5,31,0,0,0,0,0,0,0,2,62,0,0,69,-1,1,20,0,0,0,0,0,0,0,0,Volumetric Flooding
50064,6,01/03/2018 08:57:30,14,1,1,0,0,0,0,0,0,0,0,0,0,0,142857.1429,14,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,71428.57143,71428.57143,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,58,256,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 03:37:25,1046,1,1,32,128,32,32,32,0,128,128,128,0,152963.6711,1912.045889,1046,0,1046,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,956.0229446,956.0229446,32,128,64,55.42562584,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Slowloris
443,6,01/03/2018 09:00:02,272,3,0,46,0,46,0,15.33333333,26.55811238,0,0,0,0,169117.6471,11029.41176,136,4.242640687,139,133,272,136,4.242640687,139,133,0,0,0,0,0,0,0,0,0,60,0,11029.41176,0,0,46,11.5,23,529,0,0,0,0,1,0,0,0,0,15.33333333,15.33333333,0,0,0,0,0,0,0,3,46,0,0,251,-1,1,20,0,0,0,0,0,0,0,0,ARP Poisoning
53,17,01/03/2018 02:23:48,269,1,1,51,67,51,51,51,0,67,67,67,0,438661.71,7434.944238,269,0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3717.472119,3717.472119,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51,67,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0,0,0,0,0,0,0,0,C2
0,0,01/03/2018 05:14:10,60997545,2,0,0,0,0,0,0,0,0,0,0,0,0,0.032788205,61000000,0,61000000,61000000,61000000,61000000,0,61000000,61000000,0,0,0,0,0,0,0,0,0,0,0,0.032788205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-1,-1,0,0,0,0,0,0,61000000,0,61000000,61000000,TLS Anomalies
445,6,01/03/2018 01:01:37,163614,3,1,0,0,0,0,0,0,0,0,0,0,0,24.44778564,54538,94352.60178,163487,60,163614,81807,115597.8166,163547,67,0,0,0,0,0,0,0,0,0,72,32,18.33583923,6.11194641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0,0,0,0,0,0,0,0,C2
53,17,01/03/2018 01:15:22,620,1,1,32,128,32,32,32,0,128,128,128,0,258064.5161,3225.806452,620,0,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1612.903226,1612.903226,32,128,64,55.42562584,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,ARP Poisoning
53,17,01/03/2018 09:45:16,49875,2,2,58,164,29,29,29,0,82,82,82,0,4451.12782,80.20050125,16625,14418.27448,25708,0,25708,25708,0,25708,25708,0,0,0,0,0,0,0,0,0,16,16,40.10025063,40.10025063,29,82,50.2,29.02929555,842.7,0,0,0,0,0,0,0,0,1,62.75,29,82,0,0,0,0,0,0,2,58,2,164,-1,-1,1,8,0,0,0,0,0,0,0,0,Buffer Overflow
53,17,01/03/2018 03:26:52,37773,2,2,56,178,28,28,28,0,89,89,89,0,6194.90112,105.8957456,12591,21211.993,37084,209,37293,37293,0,37293,37293,689,689,0,689,689,0,0,0,0,16,16,52.94787282,52.94787282,28,89,52.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,65.5,28,89,0,0,0,0,0,0,2,56,2,178,-1,-1,1,8,0,0,0,0,0,0,0,0,Volumetric Flooding
51274,6,01/03/2018 11:21:11,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,510,-1,0,20,0,0,0,0,0,0,0,0,Ransomware
443,6,01/03/2018 09:18:25,689,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,111756.1684,4354.13643,344.5,465.9833688,674,15,689,344.5,465.9833688,674,15,0,0,0,0,0,1,0,0,0,60,0,4354.13643,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Ransomware
53,17,01/03/2018 10:24:29,36532,2,2,72,216,36,36,36,0,108,108,108,0,7883.499398,109.4930472,12177.33333,13805.34977,27184,17,27184,27184,0,27184,27184,17,17,0,17,17,0,0,0,0,16,16,54.7465236,54.7465236,36,108,64.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,81,36,108,0,0,0,0,0,0,2,72,2,216,-1,-1,1,8,0,0,0,0,0,0,0,0,Ransomware
80,6,01/03/2018 10:06:42,95497,1,1,0,0,0,0,0,0,0,0,0,0,0,20.94306627,95497,0,95497,95497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10.47153314,10.47153314,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,258,176,0,20,0,0,0,0,0,0,0,0,DNS Abuse
3389,6,01/03/2018 12:28:31,2443204,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1115.338711,6.139479143,174514.5714,254052.3537,937554,79,2443204,349029.1429,402292.0838,1218680,975,2227330,371221.6667,289660.3946,937554,189624,0,0,0,0,172,152,3.274388876,2.865090267,0,1173,170.3125,319.4027173,102018.0958,0,0,0,1,0,0,0,0,0,181.6666667,143,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,MitM
50959,6,01/03/2018 10:26:22,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,31000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,0,0,0,0,0,0,2,31,0,0,946,-1,0,20,0,0,0,0,0,0,0,0,Evasion
53,17,01/03/2018 04:32:24,453,1,1,29,45,29,29,29,0,45,45,45,0,163355.4084,4415.011038,453,0,453,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2207.505519,2207.505519,29,45,34.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,51.5,29,45,0,0,0,0,0,0,1,29,1,45,-1,-1,0,8,0,0,0,0,0,0,0,0,MitM
443,6,01/03/2018 02:18:26,595,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,129411.7647,5042.016807,297.5,400.9295449,581,14,595,297.5,400.9295449,581,14,0,0,0,0,0,1,0,0,0,60,0,5042.016807,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,252,-1,1,20,0,0,0,0,0,0,0,0,Application-layer
443,6,01/03/2018 08:24:48,458,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,168122.2707,6550.218341,229,291.3279938,435,23,458,229,291.3279938,435,23,0,0,0,0,0,1,0,0,0,60,0,6550.218341,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Reconnaissance
53,17,01/03/2018 02:19:21,216227,2,2,72,208,36,36,36,0,104,104,104,0,1294.935415,18.49907736,72075.66667,123677.5989,214886,436,215791,215791,0,215791,215791,215322,215322,0,215322,215322,0,0,0,0,16,16,9.249538679,9.249538679,36,104,63.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,79,36,104,0,0,0,0,0,0,2,72,2,208,-1,-1,1,8,0,0,0,0,0,0,0,0,Slowloris
53,17,01/03/2018 09:07:24,21412,1,1,39,95,39,39,39,0,95,95,95,0,6258.172987,93.40556697,21412,0,21412,21412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,46.70278349,46.70278349,39,95,57.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,86.5,39,95,0,0,0,0,0,0,1,39,1,95,-1,-1,0,8,0,0,0,0,0,0,0,0,Application-layer
3389,6,01/03/2018 03:39:40,4777601,8,8,1144,1581,677,0,143,227.9699228,1173,0,197.625,406.121705,570.3699409,3.348961121,318506.7333,746286.2447,2882381,3,4777601,682514.4286,1136786.387,3086016,3,4651498,664499.7143,1021759.443,2882381,121153,0,0,0,0,172,172,1.67448056,1.67448056,0,1173,160.2941176,312.0067637,97348.22059,0,0,1,1,0,0,0,1,1,170.3125,143,197.625,0,0,0,0,0,0,8,1144,8,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,MQTT Exploits
3389,6,01/03/2018 03:02:11,21309908,8,8,1132,1581,661,0,141.5,222.7920235,1173,0,197.625,406.121705,127.3116712,0.750824452,1420660.533,4879937.198,19000000,3,21300000,3044272.571,7155609.941,19200000,3,21200000,3032688.857,7063149.165,19000000,80548,0,0,0,0,168,168,0.375412226,0.375412226,0,1173,159.5882353,310.4088149,96353.63235,0,0,0,1,0,0,0,0,1,169.5625,141.5,197.625,0,0,0,0,0,0,8,1132,8,1581,8192,62868,5,20,206592,0,206592,206592,19000000,0,19000000,19000000,Buffer Overflow
3389,6,01/03/2018 11:53:43,2034420,8,7,1144,1581,677,0,143,227.9699228,1173,0,225.8571429,430.0986044,1339.448098,7.373108798,145315.7143,246275.4651,953181,41,2034420,290631.4286,398392.16,1182544,41,1864444,310740.6667,315616.6101,953181,167642,0,0,0,0,172,152,3.932324692,3.440784106,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0,0,0,0,0,0,0,0,Volumetric Flooding
53,17,01/03/2018 03:26:33,37669,2,2,56,88,28,28,28,0,44,44,44,0,3822.772041,106.1881122,12556.33333,21152.52934,36981,265,37246,37246,0,37246,37246,688,688,0,688,688,0,0,0,0,16,16,53.09405612,53.09405612,28,44,34.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,43,28,44,0,0,0,0,0,0,2,56,2,88,-1,-1,1,8,0,0,0,0,0,0,0,0,MQTT Exploits
3389,6,01/03/2018 10:18:05,1413269,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1930.984123,10.61369067,100947.7857,251778.7977,968821,46,1413269,201895.5714,386219.3132,1075870,46,1345609,224268.1667,365027.8351,968821,65444,0,0,0,0,168,148,5.660635024,4.953055646,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,ARP Poisoning
443,6,01/03/2018 10:10:04,236,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,326271.1864,12711.86441,118,142.8355698,219,17,236,118,142.8355698,219,17,0,0,0,0,0,1,0,0,0,60,0,12711.86441,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 02:01:19,2421,1,1,37,92,37,37,37,0,92,92,92,0,53283.76704,826.1049153,2421,0,2421,2421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,413.0524577,413.0524577,37,92,55.33333333,31.75426481,1008.333333,0,0,0,0,0,0,0,0,1,83,37,92,0,0,0,0,0,0,1,37,1,92,-1,-1,0,8,0,0,0,0,0,0,0,0,Credential Attacks
