L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,OUT_BYTES,IN_PKTS,OUT_PKTS,TCP_FLAGS,FLOW_DURATION_MILLISECONDS,Label
47332,80,6,7.0,805,770,7,5,31,0,1
50024,80,6,7.0,738,1288,5,3,30,4287944,1
37342,80,6,7.0,658,710,5,4,27,4289904,1
47510,80,6,7.0,590,1340,5,4,27,4261181,1
42380,80,6,7.0,803,770,7,5,31,0,1
52724,80,6,7.0,880,718,6,4,30,4294967,1
58664,80,6,7.0,546,1340,5,4,27,4278577,1
51028,80,6,7.0,659,1340,6,4,31,4239003,1
37642,80,6,7.0,52,0,1,0,20,0,1
58586,80,6,7.0,52,0,1,0,20,0,1
54206,80,6,7.0,806,770,7,5,31,0,1
53662,80,6,7.0,750,710,6,4,31,4287930,1
49014,80,6,7.0,769,710,5,4,27,4289248,1
35682,80,6,7.0,607,1340,5,4,27,4260764,1
54002,80,6,7.0,802,1288,5,3,30,4276825,1
39066,80,6,7.0,784,770,7,5,31,0,1
42180,80,6,7.0,849,770,7,5,31,0,1
33606,80,6,7.0,928,770,7,5,31,0,1
37650,80,6,7.0,112,0,2,0,22,1818826,1
55494,80,6,7.0,825,1340,5,4,27,4262673,1
53504,80,6,7.0,754,658,5,3,30,4292848,1
35284,80,6,7.0,958,770,7,5,31,0,1
53132,80,6,7.0,812,718,6,4,30,0,1
57066,80,6,7.0,563,1340,5,4,27,4278984,1
51998,80,6,7.0,763,1340,6,4,31,4240146,1
53314,80,6,7.0,662,658,5,3,30,4288083,1
49910,80,6,7.0,696,770,7,5,31,0,1
34024,80,6,7.0,112,0,2,0,22,1711030,1
36764,80,6,7.0,904,770,7,5,31,0,1
46888,80,6,7.0,726,1340,5,4,27,4260659,1
39572,80,6,7.0,3548,834,15,6,31,0,1
59176,80,6,7.0,816,1340,5,4,27,4278709,1
48050,80,6,7.0,738,718,6,4,30,0,1
55158,80,6,7.0,52,0,1,0,20,0,1
34634,80,6,7.0,52,0,1,0,20,0,1
41242,80,6,7.0,701,770,7,5,31,0,1
58872,80,6,7.0,701,770,7,5,31,0,1
55338,80,6,7.0,851,770,7,5,31,0,1
48560,80,6,7.0,655,710,5,4,27,4282972,1
60032,80,6,7.0,819,1340,6,4,31,4236152,1
59710,80,6,7.0,807,770,7,5,31,0,1
33670,80,6,7.0,807,1340,5,4,27,4278619,1
54148,80,6,7.0,902,770,7,5,31,0,1
55250,80,6,7.0,714,710,5,4,27,4289921,1
38868,80,6,7.0,881,770,7,5,31,0,1
59618,80,6,7.0,597,710,5,4,27,4289920,1
36368,80,6,7.0,52,0,1,0,20,0,1
60018,80,6,7.0,797,770,7,5,31,0,1
52938,80,6,7.0,799,1340,5,4,27,4260845,1
49862,80,6,7.0,839,770,7,5,31,0,1
48970,80,6,7.0,6076,770,16,5,31,0,1
44868,80,6,7.0,575,1340,5,4,27,4260315,1
34886,80,6,7.0,788,770,7,5,31,0,1
45098,80,6,7.0,885,1340,5,4,27,4278979,1
36488,80,6,7.0,112,0,2,0,22,391009,1
56612,80,6,7.0,52,0,1,0,20,0,1
44760,80,6,7.0,286,1400,5,5,27,4288948,1
59436,80,6,7.0,654,1340,5,4,27,4260561,1
54714,80,6,7.0,832,770,7,5,31,0,1
56912,80,6,7.0,689,1340,5,4,27,4263130,1
36624,80,6,7.0,721,710,5,4,27,4282957,1
53992,80,6,7.0,776,1288,5,3,30,4276823,1
49640,80,6,7.0,728,1340,5,4,27,4278461,1
36326,80,6,7.0,112,0,2,0,22,1763805,1
42914,80,6,7.0,789,710,5,4,27,4283087,1
34862,80,6,7.0,52,0,1,0,20,0,1
42330,80,6,7.0,52,0,1,0,20,0,1
54444,80,6,7.0,52,0,1,0,20,0,1
35944,80,6,7.0,112,0,2,0,22,1763893,1
36976,80,6,7.0,636,1340,6,4,31,4240754,1
53696,80,6,7.0,650,710,6,4,31,4287935,1
33136,80,6,7.0,112,0,2,0,22,284038,1
56116,80,6,7.0,771,770,8,5,31,0,1
55664,80,6,7.0,761,770,7,5,31,0,1
59740,80,6,7.0,844,770,7,5,31,0,1
42422,80,6,7.0,758,710,6,4,31,4281461,1
43416,80,6,7.0,2820,658,11,3,30,4284028,1
53296,80,6,7.0,594,710,5,4,27,4289921,1
35036,80,6,7.0,637,1340,5,4,27,4264052,1
39006,80,6,7.0,40,0,1,0,4,0,1
42450,80,6,7.0,704,718,6,4,30,0,1
53742,80,6,7.0,678,710,5,4,27,4283158,1
48826,80,6,7.0,700,710,5,4,27,4283148,1
54262,80,6,7.0,52,0,1,0,20,0,1
53646,80,6,7.0,112,0,2,0,22,814499,1
55360,80,6,7.0,706,710,6,4,31,4294827,1
41130,80,6,7.0,112,0,2,0,22,1897976,1
43310,80,6,7.0,606,1340,5,4,27,4261686,1
51376,80,6,7.0,779,770,7,5,31,0,1
54956,80,6,7.0,708,710,5,4,27,4283061,1
57476,80,6,7.0,729,770,7,5,31,0,1
47760,80,6,7.0,654,1340,5,4,27,4278922,1
47046,80,6,7.0,707,1340,5,4,27,4261003,1
38776,80,6,7.0,1051,770,7,5,31,0,1
42830,80,6,7.0,52,0,1,0,20,0,1
34002,80,6,7.0,578,710,5,4,27,4289921,1
37832,80,6,7.0,690,1340,5,4,27,4278058,1
60192,80,6,7.0,814,770,7,5,31,0,1
35236,80,6,7.0,596,1340,5,4,27,4264086,1
32908,80,6,7.0,831,710,5,4,27,4289919,1
58676,80,6,7.0,808,770,7,5,31,0,1
35552,80,6,7.0,686,770,7,5,31,0,1
41742,80,6,7.0,897,770,7,5,31,0,1
37410,80,6,7.0,112,0,2,0,22,1818877,1
45240,80,6,7.0,545,1340,5,4,27,4279006,1
51502,80,6,7.0,655,710,5,4,27,4289922,1
33468,80,6,7.0,694,1288,5,3,30,4274627,1
60570,80,6,7.0,800,770,7,5,31,0,1
53268,80,6,7.0,601,1340,5,4,27,4265063,1
35824,80,6,7.0,786,770,7,5,31,0,1
39742,80,6,7.0,864,718,6,4,30,0,1
54232,80,6,7.0,1008,710,6,4,31,4281361,1
48196,80,6,7.0,112,0,2,0,22,670999,1
59456,80,6,7.0,1160,1340,9,4,27,4269747,1
41612,80,6,7.0,905,770,7,5,31,0,1
53536,80,6,7.0,52,0,1,0,20,0,1
56804,80,6,7.0,677,1340,5,4,27,4277932,1
37166,80,6,7.0,763,710,5,4,27,4283369,1
51552,80,6,7.0,112,0,2,0,22,760352,1
52788,80,6,7.0,608,1340,5,4,27,4260722,1
57926,80,6,7.0,718,770,7,5,31,0,1
58176,80,6,7.0,112,0,2,0,22,1598228,1
60294,80,6,7.0,574,1340,5,4,27,4278766,1
42384,80,6,7.0,658,770,7,5,31,0,1
48722,80,6,7.0,925,710,5,4,27,4283056,1
54438,80,6,7.0,17988,52129,30,39,25,4294752,1
53518,80,6,7.0,806,1340,5,4,27,4279042,1
53204,80,6,7.0,858,710,6,4,31,4288044,1
55102,80,6,7.0,908,1340,5,4,27,4278676,1
39110,80,6,7.0,925,770,7,5,31,0,1
56470,80,6,7.0,359,1328,6,4,27,0,1
37568,80,6,7.0,910,770,7,5,31,0,1
36000,80,6,7.0,112,0,2,0,22,1763883,1
58036,80,6,7.0,1031,770,7,5,31,0,1
60304,80,6,7.0,619,1340,5,4,27,4278768,1
40938,80,6,7.0,112,0,2,0,22,1898557,1
53812,80,6,7.0,885,1340,5,4,27,4262120,1
51890,80,6,7.0,604,710,5,4,27,4283155,1
35814,80,6,7.0,603,710,5,4,27,4282964,1
42044,80,6,7.0,728,770,7,5,31,0,1
48740,80,6,7.0,112,0,2,0,22,670853,1
50212,80,6,7.0,819,1340,6,4,31,4252866,1
42336,80,6,7.0,823,770,7,5,31,0,1
37638,80,6,7.0,513,1340,5,4,27,4260618,1
43536,80,6,7.0,668,658,5,3,30,4288146,1
56848,80,6,7.0,52,0,1,0,20,0,1
42026,80,6,7.0,893,710,6,4,31,4287963,1
33514,80,6,7.0,112,0,2,0,22,283965,1
56270,80,6,7.0,52,0,1,0,20,0,1
56342,80,6,7.0,602,1340,5,4,27,4260492,1
34642,80,6,7.0,112,0,2,0,22,337039,1
49526,80,6,7.0,798,770,7,5,31,0,1
49818,80,6,7.0,675,710,5,4,27,4289916,1
60314,80,6,7.0,52,0,1,0,20,0,1
0,0,1,0.0,6888,0,123,0,0,4176554,1
44554,80,6,7.0,635,1340,5,4,27,4261192,1
53294,80,6,7.0,737,710,5,4,27,4289921,1
35400,80,6,7.0,736,1340,5,4,27,4278860,1
54654,80,6,7.0,811,710,5,4,27,4285811,1
53504,80,6,7.0,866,710,5,4,27,4282958,1
53660,80,6,7.0,830,710,6,4,31,4287930,1
37714,80,6,7.0,872,770,7,5,31,0,1
0,0,1,0.0,440,0,3,0,0,4276264,1
52238,80,6,7.0,653,1288,5,3,30,4274495,1
54378,80,6,7.0,838,770,7,5,31,0,1
39936,80,6,7.0,1073,770,7,5,31,0,1
35636,80,6,7.0,742,770,7,5,31,0,1
34266,80,6,7.0,595,1340,5,4,27,4260435,1
41754,80,6,7.0,583,658,5,3,30,4291911,1
55500,80,6,7.0,52,0,1,0,20,0,1
58888,80,6,7.0,622,1340,5,4,27,4260221,1
58518,80,6,7.0,689,710,5,4,27,4283489,1
44300,80,6,7.0,746,710,6,4,31,4275222,1
33474,80,6,7.0,112,0,2,0,22,283974,1
52628,80,6,7.0,644,1288,5,3,30,4276143,1
52466,80,6,7.0,515,1340,5,4,27,4260391,1
48274,80,6,7.0,3011,1340,9,4,27,4275144,1
55432,80,6,7.0,831,770,7,5,31,0,1
49788,80,6,7.0,798,710,5,4,27,4289908,1
36902,80,6,7.0,768,1340,6,4,31,4240740,1
44276,80,6,7.0,789,710,6,4,31,4275219,1
50960,80,6,7.0,52,0,1,0,20,0,1
36730,80,6,7.0,112,0,2,0,22,390954,1
48968,80,6,7.0,729,1340,5,4,27,4273913,1
56256,80,6,7.0,52,0,1,0,20,0,1
55730,80,6,7.0,671,770,7,5,31,0,1
52140,80,6,7.0,858,1340,5,4,27,4276401,1
45130,80,6,7.0,690,770,7,5,31,0,1
56952,80,6,7.0,707,770,7,5,31,0,1
34500,80,6,7.0,633,1340,5,4,27,4260458,1
57524,80,6,7.0,784,1340,7,4,27,4261306,1
36444,80,6,7.0,600,710,5,4,27,4286138,1
48128,80,6,7.0,620,710,5,4,27,4289924,1
37424,80,6,7.0,52,0,1,0,20,0,1
37680,80,6,7.0,112,0,2,0,22,1818819,1
36070,80,6,7.0,52,0,1,0,20,0,1
58010,80,6,7.0,855,770,7,5,31,0,1
49754,80,6,7.0,707,710,5,4,27,4289923,1
44502,80,6,7.0,651,710,6,4,31,4273828,1
42954,80,6,7.0,52,0,1,0,20,0,1
55998,80,6,7.0,992,1340,5,4,27,4278704,1
53908,80,6,7.0,112,0,2,0,22,814366,1
37770,80,6,7.0,52,0,1,0,20,0,1
52964,80,6,7.0,809,770,7,5,31,0,1
48954,80,6,7.0,112,0,2,0,22,670814,1
54632,80,6,7.0,664,1340,5,4,27,4260390,1
54710,80,6,7.0,743,770,7,5,31,0,1
47522,80,6,7.0,728,1340,5,4,27,4261176,1
39854,80,6,7.0,799,770,7,5,31,0,1
55592,80,6,7.0,699,1340,5,4,27,4279305,1
50334,80,6,7.0,863,770,7,5,31,0,1
55120,80,6,7.0,807,770,7,5,31,0,1
52280,80,6,7.0,692,1288,5,3,30,4290842,1
36912,80,6,7.0,555,710,5,4,27,4283184,1
56210,80,6,7.0,780,1340,5,4,27,4260471,1
46612,80,6,7.0,577,1340,5,4,27,4263208,1
47530,80,6,7.0,771,770,7,5,31,0,1
40066,80,6,7.0,652,770,7,5,31,0,1
47744,80,6,7.0,359,1283,6,4,27,4294816,1
35464,80,6,7.0,52,0,1,0,20,0,1
53048,80,6,7.0,739,1340,5,4,27,4274652,1
0,0,1,0.0,180,0,2,0,0,4265834,1
39098,80,6,7.0,801,710,5,4,27,4289919,1
38456,80,6,7.0,689,770,7,5,31,0,1
38674,80,6,7.0,709,1340,6,4,31,4258131,1
49878,80,6,7.0,839,770,7,5,31,0,1
33410,80,6,7.0,708,1288,5,3,30,4274617,1
51242,80,6,7.0,944,718,6,4,30,0,1
37512,80,6,7.0,112,0,2,0,22,1818854,1
42650,80,6,7.0,589,710,5,4,27,4282961,1
38518,80,6,7.0,940,1340,6,4,31,4258104,1
48210,80,6,7.0,112,0,2,0,22,670994,1
49778,80,6,7.0,112,0,2,0,22,557559,1
48339,80,6,7.0,44,40,1,1,22,4294967,1
43208,80,6,7.0,762,710,6,4,31,4280946,1
56130,80,6,7.0,712,1340,5,4,27,4278730,1
36476,80,6,7.0,653,710,5,4,27,4282958,1
50274,80,6,7.0,839,770,7,5,31,0,1
53468,80,6,7.0,52,0,1,0,20,0,1
55696,80,6,7.0,848,770,7,5,31,0,1
51806,80,6,7.0,707,718,6,4,30,0,1
57796,80,6,7.0,773,718,6,4,30,0,1
53804,80,6,7.0,684,710,6,4,31,4287951,1
54566,80,6,7.0,633,710,6,4,31,4281454,1
59928,80,6,7.0,770,1340,6,4,31,4236139,1
50276,80,6,7.0,896,770,7,5,31,0,1
45590,80,6,7.0,524,1340,5,4,27,4278730,1
33026,80,6,7.0,112,0,2,0,22,284058,1
54406,80,6,7.0,723,770,7,5,31,0,1
51462,80,6,7.0,278,1340,5,4,25,4293656,1
62675,80,6,7.0,44,40,1,1,22,4294967,1
40428,80,6,7.0,788,770,7,5,31,0,1
43926,80,6,7.0,802,710,6,4,31,4268094,1
55004,80,6,7.0,112,0,2,0,22,849938,1
60080,80,6,7.0,882,1340,6,4,31,4254419,1
48202,80,6,7.0,826,1340,5,4,27,4261509,1
47284,80,6,7.0,775,770,7,5,31,0,1
42380,80,6,7.0,909,770,8,5,31,0,1
47140,80,6,7.0,761,1340,5,4,27,4263018,1
42726,80,6,7.0,944,1340,6,4,31,4260696,1
54830,80,6,7.0,669,1288,5,3,30,4264632,1
46024,80,6,7.0,834,770,7,5,31,0,1
55200,80,6,7.0,799,718,6,4,30,0,1
36576,80,6,7.0,705,710,5,4,27,4282958,1
53146,80,6,7.0,1139,1340,10,4,31,4242984,1
42716,80,6,7.0,841,718,6,4,30,0,1
38140,80,6,7.0,52,0,1,0,20,0,1
33020,80,6,7.0,112,0,2,0,22,284059,1
50484,80,6,7.0,971,1340,6,4,31,4257223,1
42204,80,6,7.0,877,770,7,5,31,0,1
44912,80,6,7.0,785,710,6,4,31,4273888,1
58484,80,6,7.0,112,0,2,0,22,1597988,1
46754,80,6,7.0,679,1340,5,4,27,4262574,1
53034,80,6,7.0,634,1340,5,4,27,4274638,1
39956,80,6,7.0,495,759,6,5,27,4294902,1
33404,80,6,7.0,286,1400,5,5,27,4288945,1
54428,80,6,7.0,52,0,1,0,20,0,1
42524,80,6,7.0,701,1392,6,5,27,4260730,1
57188,80,6,7.0,808,770,7,5,31,0,1
55578,80,6,7.0,862,1340,5,4,27,4276969,1
33918,80,6,7.0,52,0,1,0,20,0,1
37756,80,6,7.0,112,0,2,0,22,4152132,1
34332,80,6,7.0,596,1340,5,4,27,4260450,1
34804,80,6,7.0,728,1340,5,4,27,4260634,1
54760,80,6,7.0,737,710,5,4,27,4282926,1
42738,80,6,7.0,721,770,7,5,31,0,1
55356,80,6,7.0,905,770,7,5,31,0,1
54086,80,6,7.0,647,1340,5,4,27,4278540,1
53538,80,6,7.0,853,770,7,5,31,0,1
43236,80,6,7.0,726,710,6,4,31,4280950,1
56694,80,6,7.0,623,1340,5,4,27,4261594,1
60430,80,6,7.0,1093,770,7,5,31,0,1
48866,80,6,7.0,886,710,5,4,27,4283150,1
36166,80,6,7.0,680,710,5,4,27,4289918,1
52928,80,6,7.0,591,710,5,4,27,4282923,1
51522,80,6,7.0,899,1340,5,4,27,4279592,1
60592,80,6,7.0,767,770,7,5,31,0,1
58228,80,6,7.0,731,1340,6,4,31,4256212,1
35472,80,6,7.0,823,770,7,5,31,0,1
57022,80,6,7.0,930,770,7,5,31,0,1
40880,80,6,7.0,872,718,6,4,30,0,1
35016,80,6,7.0,643,1340,5,4,27,4279665,1
44818,80,6,7.0,642,1340,5,4,27,4260296,1
55486,80,6,7.0,744,770,7,5,31,0,1
33510,80,6,7.0,112,0,2,0,22,283965,1
51592,80,6,7.0,755,1340,5,4,27,4260930,1
56510,80,6,7.0,937,1340,5,4,27,4278507,1
51306,80,6,7.0,957,1340,6,4,31,4257492,1
50640,80,6,7.0,338,1400,6,5,27,4294460,1
38764,80,6,7.0,704,770,7,5,31,0,1
39098,80,6,7.0,729,1340,5,4,31,4294605,1
36068,80,6,7.0,52,0,1,0,20,0,1
56682,80,6,7.0,690,1340,5,4,27,4261588,1
48988,80,6,7.0,112,0,2,0,22,670808,1
54172,80,6,7.0,756,1340,5,4,27,4278559,1
37256,80,6,7.0,650,1340,5,4,27,4278721,1
35006,80,6,7.0,52,0,1,0,20,0,1
37050,80,6,7.0,112,0,2,0,22,390882,1
33316,80,6,7.0,668,1340,6,4,31,4259273,1
55532,80,6,7.0,6516,1580,19,8,31,4222929,1
54842,80,6,7.0,3261,710,10,4,27,4280988,1
48170,80,6,7.0,678,710,5,4,27,4289922,1
37652,80,6,7.0,630,1340,5,4,27,4260608,1
59418,80,6,7.0,669,770,7,5,31,0,1
58470,80,6,7.0,645,710,5,4,27,4283480,1
60500,80,6,7.0,937,770,7,5,31,0,1
51920,80,6,7.0,905,710,5,4,27,4283152,1
38728,80,6,7.0,893,770,7,5,31,0,1
57502,80,6,7.0,780,770,7,5,31,0,1
45228,80,6,7.0,674,1340,5,4,27,4279017,1
51978,80,6,7.0,717,710,5,4,27,4283154,1
47808,80,6,7.0,862,770,7,5,31,0,1
38952,80,6,7.0,1624,770,9,5,31,4294967,1
60150,80,6,7.0,684,1340,5,4,27,4278742,1
57076,80,6,7.0,741,1340,5,4,27,4278986,1
56482,80,6,7.0,816,770,7,5,31,0,1
47738,80,6,7.0,678,770,7,5,31,0,1
52142,80,6,7.0,626,710,5,4,27,4289924,1
49948,80,6,7.0,675,1340,5,4,27,4260123,1
48166,80,6,7.0,662,1340,5,4,27,4263813,1
53848,80,6,7.0,677,710,5,4,27,4283157,1
57162,80,6,7.0,596,1340,5,4,27,4263877,1
56928,80,6,7.0,825,770,7,5,31,0,1
51752,80,6,7.0,701,710,5,4,27,4282967,1
33010,80,6,7.0,834,710,5,4,27,4282965,1
52366,80,6,7.0,52,0,1,0,20,0,1
59004,80,6,7.0,729,1340,5,4,27,4260244,1
54558,80,6,7.0,743,1340,5,4,27,4261358,1
34180,80,6,7.0,112,0,2,0,22,1710982,1
48660,80,6,7.0,666,1340,5,4,27,4271837,1
54100,80,6,7.0,623,1340,5,4,27,4278538,1
51046,80,6,7.0,867,1340,6,4,31,4239007,1
58358,80,6,7.0,675,1340,6,4,31,4256233,1
42474,80,6,7.0,963,770,7,5,31,0,1
34926,80,6,7.0,676,1340,5,4,27,4260644,1
36580,80,6,7.0,689,1340,5,4,27,4261549,1
52204,80,6,7.0,917,718,6,4,30,0,1
55866,80,6,7.0,848,770,7,5,31,0,1
54692,80,6,7.0,610,1340,5,4,27,4262273,1
36792,80,6,7.0,112,0,2,0,22,390941,1
55118,80,6,7.0,713,710,5,4,27,4289921,1
43990,80,6,7.0,689,710,6,4,31,4268103,1
36406,80,6,7.0,906,710,5,4,27,4289921,1
35302,80,6,7.0,1064,770,7,5,31,0,1
38772,80,6,7.0,40,0,1,0,4,0,1
39888,80,6,7.0,704,718,6,4,30,0,1
59688,80,6,7.0,659,1340,5,4,27,4262257,1
39478,80,6,7.0,112,0,2,0,22,1863152,1
38666,80,6,7.0,695,770,7,5,31,0,1
54514,80,6,7.0,695,710,6,4,31,4281431,1
41456,80,6,7.0,5788,60,12,1,26,4267576,1
52666,80,6,7.0,758,770,7,5,31,0,1
55694,80,6,7.0,821,770,7,5,31,0,1
37944,80,6,7.0,112,0,2,0,22,1818479,1
33586,80,6,7.0,112,0,2,0,22,283951,1
46832,80,6,7.0,745,1340,5,4,27,4260650,1
39156,80,6,7.0,689,770,7,5,31,0,1
57202,80,6,7.0,700,1340,5,4,27,4263883,1
37530,80,6,7.0,1009,770,7,5,31,0,1
39836,80,6,7.0,869,770,7,5,31,0,1
51604,80,6,7.0,805,770,7,5,31,0,1
42786,80,6,7.0,832,770,7,5,31,0,1
57054,80,6,7.0,2324,1340,11,4,27,4270872,1
35092,80,6,7.0,672,1340,5,4,27,4264068,1
53802,80,6,7.0,52,0,1,0,20,0,1
34604,80,6,7.0,790,770,7,5,31,0,1
47192,80,6,7.0,582,1340,5,4,27,4261014,1
55662,80,6,7.0,768,1340,6,4,31,4239366,1
52892,80,6,7.0,52,0,1,0,20,0,1
60952,80,6,7.0,651,1340,5,4,27,4278975,1
48772,80,6,7.0,112,0,2,0,22,670847,1
45698,80,6,7.0,763,1340,5,4,27,4278741,1
41806,80,6,7.0,681,1340,6,4,31,4275980,1
54748,80,6,7.0,778,1340,5,4,27,4262294,1
36368,80,6,7.0,596,710,6,4,27,4288896,1
58934,80,6,7.0,757,1340,5,4,27,4260232,1
33058,80,6,7.0,814,1340,6,4,31,4256176,1
38604,80,6,7.0,879,770,7,5,31,0,1
55390,80,6,7.0,707,1340,5,4,27,4262652,1
35132,80,6,7.0,52,0,1,0,20,0,1
53374,80,6,7.0,710,1340,5,4,27,4261685,1
34082,80,6,7.0,685,1340,5,4,27,4278743,1
0,0,1,0.0,296,0,2,0,0,900838,1
52782,80,6,7.0,1492,770,9,5,31,0,1
52860,80,6,7.0,52,0,1,0,20,0,1
54786,80,6,7.0,880,770,7,5,31,0,1
57996,80,6,7.0,586,725,6,5,27,4294776,1
56598,80,6,7.0,52,0,1,0,20,0,1
57578,80,6,7.0,52,0,1,0,20,0,1
52096,80,6,7.0,849,770,7,5,31,0,1
33234,80,6,7.0,725,770,7,5,31,0,1
58600,80,6,7.0,1596,770,11,5,31,0,1
50016,80,6,7.0,728,770,7,5,31,0,1
49776,80,6,7.0,585,710,5,4,27,4289914,1
37906,80,6,7.0,629,710,5,4,27,4284148,1
38510,80,6,7.0,671,1340,6,4,31,4258103,1
41474,80,6,7.0,657,658,5,3,30,4290443,1
49812,80,6,7.0,112,0,2,0,22,557237,1
37652,80,6,7.0,784,710,5,4,27,4282938,1
53528,80,6,7.0,601,710,5,4,27,4283503,1
57294,80,6,7.0,895,1392,6,5,27,4260540,1
36310,80,6,7.0,112,0,2,0,22,391049,1
0,0,1,0.0,6770,0,120,0,0,4176433,1
54670,80,6,7.0,673,718,6,4,30,0,1
58400,80,6,7.0,872,710,5,4,27,4284189,1
42822,80,6,7.0,785,770,7,5,31,0,1
50346,80,6,7.0,338,1414,6,6,27,4288911,1
47388,80,6,7.0,719,1340,5,4,27,4262517,1
42312,80,6,7.0,676,1340,5,4,27,4278649,1
41378,80,6,7.0,699,658,5,3,30,4290417,1
32880,80,6,7.0,757,710,5,4,27,4289918,1
55626,80,6,7.0,840,770,7,5,31,0,1
37638,80,6,7.0,781,770,7,5,31,0,1
52798,80,6,7.0,52,0,1,0,20,0,1
51958,80,6,7.0,721,710,5,4,27,4283154,1
38718,80,6,7.0,1553,770,9,5,31,0,1
54342,80,6,7.0,867,710,5,4,27,4282932,1
52762,80,6,7.0,706,1340,5,4,27,4260721,1
41166,80,6,7.0,618,710,5,4,27,4289898,1
53220,80,6,7.0,753,710,5,4,27,4283378,1
38006,80,6,7.0,112,0,2,0,22,1818446,1
60494,80,6,7.0,52,0,1,0,20,0,1
52004,80,6,7.0,615,1340,6,4,31,4272414,1
38908,80,6,7.0,1196,770,9,5,31,0,1
59158,80,6,7.0,633,770,7,5,31,0,1
33224,80,6,7.0,685,1340,6,4,31,4256199,1
54686,80,6,7.0,856,770,7,5,31,0,1
36372,80,6,7.0,112,0,2,0,22,391034,1
32942,80,6,7.0,859,710,5,4,27,4289921,1
51914,80,6,7.0,701,710,5,4,27,4283155,1
34964,80,6,7.0,52,0,1,0,20,0,1
60004,80,6,7.0,643,1340,6,4,31,4236149,1
55448,80,6,7.0,52,0,1,0,20,0,1
36730,80,6,7.0,52,0,1,0,20,0,1
59336,80,6,7.0,914,770,7,5,31,0,1
45634,80,6,7.0,636,1340,5,4,27,4278732,1
32768,80,6,7.0,741,1340,6,4,31,4237751,1
42314,80,6,7.0,906,1340,5,4,27,4278650,1
60840,80,6,7.0,956,770,7,5,31,0,1
38100,80,6,7.0,913,770,7,5,31,0,1
49434,80,6,7.0,893,770,7,5,31,0,1
56890,80,6,7.0,823,1340,5,4,27,4261801,1
45668,80,6,7.0,755,1340,5,4,27,4278737,1
38726,80,6,7.0,729,770,7,5,31,0,1
59940,80,6,7.0,84,44,2,1,22,4294966,1
53498,80,6,7.0,644,710,5,4,27,4282957,1
57532,80,6,7.0,286,1400,5,5,27,0,1
48132,80,6,7.0,744,1340,5,4,27,4277514,1
36742,80,6,7.0,707,770,7,5,31,0,1
0,0,1,0.0,296,0,2,0,0,4293823,1
33384,80,6,7.0,112,0,2,0,22,283991,1
46616,80,6,7.0,727,1340,5,4,27,4263209,1
35128,80,6,7.0,811,1340,5,4,27,4264078,1
37782,80,6,7.0,52,0,1,0,20,0,1
47558,80,6,7.0,700,1340,5,4,27,4261178,1
40894,80,6,7.0,112,0,2,0,22,1898570,1
0,0,1,0.0,168,0,2,0,0,900784,1
39378,80,6,7.0,537,710,5,4,27,4282967,1
55038,80,6,7.0,112,0,2,0,22,849925,1
37468,80,6,7.0,863,770,7,5,31,0,1
54032,80,6,7.0,706,658,5,3,30,4287981,1
51778,80,6,7.0,939,770,7,5,31,0,1
36268,80,6,7.0,673,710,5,4,27,4289919,1
54180,80,6,7.0,923,770,7,5,31,0,1
37984,80,6,7.0,694,710,5,4,27,4287196,1
52732,80,6,7.0,727,1340,5,4,27,4260483,1
53000,80,6,7.0,895,770,8,5,31,0,1
49850,80,6,7.0,691,1340,5,4,27,4278507,1
51274,80,6,7.0,656,1340,5,4,27,4260256,1
59504,80,6,7.0,862,710,5,4,27,4289919,1
51318,80,6,7.0,112,0,2,0,22,760409,1
40334,80,6,7.0,885,770,7,5,31,0,1
40614,80,6,7.0,905,770,7,5,31,0,1
43252,80,6,7.0,777,1340,5,4,27,4260644,1
36004,80,6,7.0,888,770,7,5,31,0,1
57600,80,6,7.0,968,770,7,5,31,0,1
55420,80,6,7.0,670,770,7,5,31,0,1
55844,80,6,7.0,766,770,7,5,31,0,1
48390,80,6,7.0,633,710,5,4,27,4289920,1
35312,80,6,7.0,364,670,4,4,25,4294966,1
53194,80,6,7.0,112,0,2,0,22,62246,1
47054,80,6,7.0,650,1340,5,4,27,4261000,1
47404,80,6,7.0,748,770,7,5,31,0,1
52208,80,6,7.0,808,1340,5,4,27,4260837,1
51314,80,6,7.0,678,710,5,4,27,4289922,1
51836,80,6,7.0,950,1340,5,4,27,4279356,1
52144,80,6,7.0,736,1340,6,4,31,4258516,1
54726,80,6,7.0,685,1288,5,3,30,4264617,1
32830,80,6,7.0,590,1340,6,4,31,4237761,1
0,0,1,0.0,296,0,2,0,0,4292939,1
54006,80,6,7.0,864,770,7,5,31,0,1
54634,80,6,7.0,733,770,7,5,31,0,1
54688,80,6,7.0,715,710,5,4,27,4285822,1
60586,80,6,7.0,717,1340,5,4,27,4260643,1
51790,80,6,7.0,112,0,2,0,22,760300,1
48798,80,6,7.0,112,0,2,0,22,670842,1
51972,80,6,7.0,112,0,2,0,22,759993,1
53202,80,6,7.0,112,0,2,0,22,814873,1
55290,80,6,7.0,688,1340,5,4,27,4260378,1
33970,80,6,7.0,675,770,7,5,31,0,1
55630,80,6,7.0,794,770,7,5,31,0,1
38526,80,6,7.0,724,770,7,5,31,0,1
52870,80,6,7.0,660,1340,5,4,27,4278956,1
