Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,class,attackType,attackID,attackDescription
2017-03-15 01:39:01.959,    0.005,TCP  ,192.168.220.10, 40239,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:02.879,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 49194,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:02.728,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:02.709,    0.021,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:02.859,    0.247,TCP  ,192.168.200.9, 49194,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:04.502,    0.065,TCP  ,10004_36,   443,192.168.200.8, 64563,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:04.488,    0.079,TCP  ,192.168.200.8, 64563,10004_36,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:05.085,    0.000,TCP  ,10001_232,    80,192.168.220.16, 54969,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:05.063,    0.000,TCP  ,192.168.220.16, 54969,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:05.502,    0.066,TCP  ,10005_14,   443,192.168.200.8, 64564,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:05.488,    0.080,TCP  ,192.168.200.8, 64564,10005_14,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:06.428,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.5,   512,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:06.429,    0.000,TCP  ,192.168.200.5,   512,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:07.077,    0.000,TCP  ,192.168.100.5,   445,192.168.220.9, 37884,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:07.076,    0.004,TCP  ,192.168.220.9, 37884,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:07.428,    0.000,TCP  ,192.168.200.1,  4848,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:07.428,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.1,  4848,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:08.431,    0.000,TCP  ,192.168.200.4,  3814,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:08.430,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.4,  3814,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:09.432,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.9,  1123,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:10.305,    0.022,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:10.325,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:13.042,    0.000,UDP  ,192.168.220.7,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:39:14.578,    0.000,TCP  ,192.168.100.5,   445,192.168.220.4, 43145,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:14.579,    0.000,TCP  ,192.168.220.4, 43145,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:14.799,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:14.798,    0.002,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:15.675,    0.000,UDP  ,DNS,    53,192.168.200.9, 65530,       1,     154,    1,......,  0,normal,---,---,---
2017-03-15 01:39:15.480,    0.000,UDP  ,192.168.200.2,    67,192.168.200.9,    68,       1,     342,    1,......,192,normal,---,---,---
2017-03-15 01:39:15.681,    0.000,UDP  ,192.168.200.9, 61991,DNS,    53,       1,      89,    1,......,  0,normal,---,---,---
2017-03-15 01:39:15.639,    0.000,UDP  ,192.168.200.9, 65530,DNS,    53,       1,      79,    1,......,  0,normal,---,---,---
2017-03-15 01:39:15.479,    0.000,UDP  ,192.168.200.9,    68,255.255.255.255,    67,       1,     342,    1,......,  0,normal,---,---,---
2017-03-15 01:39:15.870,    0.000,UDP  ,DNS,    53,192.168.200.9, 61991,       1,     280,    1,......,  0,normal,---,---,---
2017-03-15 01:39:15.890,    0.026,TCP  ,10012_8,    80,192.168.200.9, 51511,       3,     520,    1,.AP.S., 32,normal,---,---,---
2017-03-15 01:39:15.875,    0.233,TCP  ,192.168.200.9, 51511,10012_8,    80,       4,     414,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:16.562,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 49194,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:16.649,    0.000,UDP  ,DNS,    53,192.168.200.9, 56032,       1,     180,    1,......,  0,normal,---,---,---
2017-03-15 01:39:16.595,    0.000,UDP  ,192.168.200.9, 56032,DNS,    53,       1,      84,    1,......,  0,normal,---,---,---
2017-03-15 01:39:16.541,    0.223,TCP  ,192.168.200.8, 49194,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:17.406,    0.000,TCP  ,10000_35,   443,192.168.220.16, 50785,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:17.406,    0.000,TCP  ,10000_35,   443,192.168.220.16, 50786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:16.898,    0.586,TCP  ,10015_248,   443,192.168.200.9, 51512,       5,    4495,    1,.AP.S., 32,normal,---,---,---
2017-03-15 01:39:17.639,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:17.383,    0.000,TCP  ,192.168.220.16, 50786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:17.383,    0.000,TCP  ,192.168.220.16, 50785,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:17.750,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 01:39:18.125,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60803,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:17.973,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 01:39:17.863,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:16.729,    0.978,TCP  ,192.168.200.9, 51512,10015_248,   443,       7,    1021,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:18.106,    0.021,TCP  ,192.168.220.16, 60803,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:18.302,    0.000,TCP  ,192.168.100.5,   445,192.168.200.5, 46808,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:18.301,    0.002,TCP  ,192.168.200.5, 46808,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:20.247,    0.000,TCP  ,192.168.100.5,   445,192.168.220.12, 49511,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:20.246,    0.002,TCP  ,192.168.220.12, 49511,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:21.604,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56979,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:21.584,    0.020,TCP  ,192.168.200.4, 56979,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:22.613,    0.383,TCP  ,192.168.220.6, 46709,192.168.100.5,   445,       3,     240,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:22.612,    0.384,TCP  ,192.168.100.5,   445,192.168.220.6, 46709,       2,     178,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:24.433,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.9,  1123,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:25.181,    0.000,TCP  ,10001_232,    80,192.168.220.16, 54969,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:24.854,    0.000,UDP  ,DNS,    53,192.168.220.16, 35237,       1,     224,    1,......,  0,normal,---,---,---
2017-03-15 01:39:24.847,    0.000,UDP  ,DNS,    53,192.168.220.16, 57922,       1,     247,    1,......,  0,normal,---,---,---
2017-03-15 01:39:24.831,    0.089,TCP  ,10000_35,   443,192.168.220.16, 50855,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.864,    0.088,TCP  ,10001_232,   443,192.168.220.16, 56411,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.831,    0.089,TCP  ,10001_232,   443,192.168.220.16, 56409,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.829,    0.091,TCP  ,10000_35,   443,192.168.220.16, 50854,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.809,    0.039,UDP  ,DNS,    53,192.168.220.16, 54697,       2,     537,    1,......,  0,normal,---,---,---
2017-03-15 01:39:24.809,    0.036,UDP  ,DNS,    53,192.168.220.16, 38198,       2,     388,    1,......,  0,normal,---,---,---
2017-03-15 01:39:24.679,    0.269,TCP  ,192.168.220.8, 49094,192.168.100.5,   445,       3,     240,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:24.831,    0.093,TCP  ,10000_35,   443,192.168.220.16, 50857,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.831,    0.089,TCP  ,10000_35,   443,192.168.220.16, 50856,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.831,    0.093,TCP  ,10000_35,   443,192.168.220.16, 50859,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.680,    0.268,TCP  ,192.168.100.5,   445,192.168.220.8, 49094,       2,     178,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:25.159,    0.000,TCP  ,192.168.220.16, 54969,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:24.806,    0.000,UDP  ,192.168.220.16, 35237,DNS,    53,       1,      73,    1,......,  0,normal,---,---,---
2017-03-15 01:39:24.807,    0.000,UDP  ,192.168.220.16, 54697,DNS,    53,       2,     182,    1,......,  0,normal,---,---,---
2017-03-15 01:39:24.807,    0.000,UDP  ,192.168.220.16, 38198,DNS,    53,       2,     154,    1,......,  0,normal,---,---,---
2017-03-15 01:39:24.804,    0.000,UDP  ,192.168.220.16, 57922,DNS,    53,       1,      91,    1,......,  0,normal,---,---,---
2017-03-15 01:39:24.806,    0.054,TCP  ,192.168.220.16, 50857,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.804,    0.052,TCP  ,192.168.220.16, 50855,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.841,    0.051,TCP  ,192.168.220.16, 56411,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.806,    0.054,TCP  ,192.168.220.16, 50856,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.804,    0.052,TCP  ,192.168.220.16, 50854,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.806,    0.054,TCP  ,192.168.220.16, 50859,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:24.806,    0.054,TCP  ,192.168.220.16, 56409,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:25.489,    0.000,UDP  ,DNS,    53,192.168.220.16, 32975,       2,     533,    1,......,  0,normal,---,---,---
2017-03-15 01:39:25.387,    0.000,UDP  ,DNS,    53,192.168.220.16, 40947,       1,     274,    1,......,  0,normal,---,---,---
2017-03-15 01:39:25.544,    0.172,TCP  ,10007_18,    80,192.168.220.16, 48126,       3,     909,    1,.AP.S., 32,normal,---,---,---
2017-03-15 01:39:25.386,    0.000,UDP  ,192.168.220.16, 40947,DNS,    53,       1,      77,    1,......,  0,normal,---,---,---
2017-03-15 01:39:25.487,    0.000,UDP  ,192.168.220.16, 32975,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:39:25.386,    0.330,TCP  ,192.168.220.16, 48126,10007_18,    80,       4,    2342,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:39:25.750,    0.002,UDP  ,DNS,    53,192.168.220.16, 34566,       2,     533,    1,......,  0,normal,---,---,---
2017-03-15 01:39:25.748,    0.004,UDP  ,192.168.220.16, 34566,DNS,    53,       2,     144,    1,......,  0,normal,---,---,---
2017-03-15 01:39:26.291,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:26.272,    0.019,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:27.453,    0.000,TCP  ,10000_35,   443,192.168.220.16, 50785,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:27.453,    0.000,TCP  ,10000_35,   443,192.168.220.16, 50786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:27.431,    0.000,TCP  ,192.168.220.16, 50786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:27.431,    0.000,TCP  ,192.168.220.16, 50785,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:31.921,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:31.901,    0.023,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:32.392,    0.000,TCP  ,192.168.100.5,   445,192.168.220.16, 58844,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:32.312,    0.000,TCP  ,192.168.100.5,   445,192.168.220.15, 48888,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:32.311,    0.004,TCP  ,192.168.220.15, 48888,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:32.391,    0.000,TCP  ,192.168.220.16, 58844,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:33.918,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 50110,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:33.773,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:33.754,    0.022,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:33.899,    0.309,TCP  ,192.168.200.9, 50110,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:35.623,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:35.734,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 01:39:35.989,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 01:39:35.879,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:37.463,    0.000,TCP  ,192.168.100.5,   445,192.168.220.5, 51146,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:37.461,    0.003,TCP  ,192.168.220.5, 51146,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:39.436,    0.001,TCP  ,192.168.220.16, 51518,192.168.200.9,   135,       2,     112,    1,...RS.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:39.438,    0.000,TCP  ,192.168.200.9,   135,192.168.220.16, 51518,       1,      58,    1,.A..S.,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:41.337,    0.021,TCP  ,192.168.220.9, 50807,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:40.435,    0.000,TCP  ,192.168.200.1,  1091,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:40.435,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.1,  1091,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:41.437,    0.000,TCP  ,192.168.200.4,  5214,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:41.436,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.4,  5214,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:41.357,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.9, 50807,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:42.438,    0.000,TCP  ,192.168.200.2,  4125,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:42.437,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.2,  4125,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:43.440,    0.000,TCP  ,192.168.200.5,  5102,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:43.439,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.5,  5102,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:43.074,    0.000,UDP  ,192.168.220.13,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-03-15 01:39:44.010,    0.000,TCP  ,192.168.100.5,   445,192.168.220.7, 37191,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:44.439,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.3,  4111,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:44.440,    0.000,TCP  ,192.168.200.3,  4111,192.168.220.16, 51357,       1,      54,    1,.A.R..,  0,victim,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:44.009,    0.001,TCP  ,192.168.220.7, 37191,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:45.191,    0.004,TCP  ,192.168.220.14, 52321,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:45.441,    0.000,TCP  ,192.168.220.16, 51357,192.168.200.8,   106,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:39:45.278,    0.000,TCP  ,10001_232,    80,192.168.220.16, 54969,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:45.192,    0.000,TCP  ,192.168.100.5,   445,192.168.220.14, 52321,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:45.255,    0.000,TCP  ,192.168.220.16, 54969,10001_232,    80,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:46.502,    0.000,TCP  ,192.168.100.5,   445,192.168.220.13, 60689,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:46.500,    0.004,TCP  ,192.168.220.13, 60689,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:46.847,    0.001,TCP  ,192.168.200.4, 43183,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:46.848,    0.000,TCP  ,192.168.100.5,   445,192.168.200.4, 43183,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:47.982,    0.000,TCP  ,192.168.220.11, 34743,192.168.100.5,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:47.976,    0.000,TCP  ,192.168.100.5,   445,192.168.220.11, 34743,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:47.576,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.8, 53564,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:47.556,    0.220,TCP  ,192.168.200.8, 53564,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:49.154,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.16, 60802,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:49.134,    0.022,TCP  ,192.168.220.16, 60802,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:52.636,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.4, 56978,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:52.617,    0.023,TCP  ,192.168.200.4, 56978,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:57.325,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.5, 51649,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:39:57.305,    0.021,TCP  ,192.168.200.5, 51649,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:39:57.598,    0.000,TCP  ,10000_35,   443,192.168.220.16, 50785,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:57.598,    0.000,TCP  ,10000_35,   443,192.168.220.16, 50786,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:57.576,    0.000,TCP  ,192.168.220.16, 50786,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:39:57.576,    0.000,TCP  ,192.168.220.16, 50785,10000_35,   443,       1,      66,    1,.A....,  0,normal,---,---,---
2017-03-15 01:40:00.443,    0.000,TCP  ,192.168.220.16, 51358,192.168.200.8,   106,       1,      58,    1,....S.,  0,attacker,portScan,1,nmap args: -sS -T 1
2017-03-15 01:40:02.118,    0.002,TCP  ,192.168.220.10, 40239,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:02.120,    0.000,TCP  ,192.168.100.5,   445,192.168.220.10, 40239,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:02.936,    0.016,TCP  ,192.168.220.15, 37039,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:02.956,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.15, 37039,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:40:03.506,    0.064,TCP  ,10004_36,   443,192.168.200.8, 64563,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:40:03.492,    0.078,TCP  ,192.168.200.8, 64563,10004_36,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:05.010,    0.000,TCP  ,EXT_SERVER,  8082,192.168.200.9, 52289,       1,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:40:04.819,    0.000,TCP  ,EXT_SERVER,  8082,192.168.220.14, 48380,       1,     212,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:40:04.507,    0.065,TCP  ,10005_14,   443,192.168.200.8, 64564,       2,     200,    1,.AP..., 32,normal,---,---,---
2017-03-15 01:40:04.800,    0.020,TCP  ,192.168.220.14, 48380,EXT_SERVER,  8082,       2,     338,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:04.493,    0.079,TCP  ,192.168.200.8, 64564,10005_14,   443,       2,     166,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:04.990,    0.302,TCP  ,192.168.200.9, 52289,EXT_SERVER,  8082,       2,     319,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:06.167,    0.000,TCP  ,10002_113,   443,192.168.220.16, 49062,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 01:40:06.326,    0.000,TCP  ,10002_114,   443,192.168.220.16, 55975,       1,      54,    1,.A...., 32,normal,---,---,---
2017-03-15 01:40:06.215,    0.000,TCP  ,192.168.220.16, 55975,10002_114,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 01:40:06.056,    0.000,TCP  ,192.168.220.16, 49062,10002_113,   443,       1,      54,    1,.A....,  0,normal,---,---,---
2017-03-15 01:40:07.238,    0.000,TCP  ,192.168.100.5,   445,192.168.220.9, 37884,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:07.236,    0.004,TCP  ,192.168.220.9, 37884,192.168.100.5,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-03-15 01:40:11.238,    0.264,TCP  ,10001_232,    80,192.168.220.16, 55062,       5,     771,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:40:11.233,    0.089,TCP  ,10000_35,   443,192.168.220.16, 50879,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:40:11.234,    0.092,TCP  ,10001_232,   443,192.168.220.16, 56433,       5,     498,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:40:11.233,    0.093,TCP  ,10000_35,   443,192.168.220.16, 50878,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:40:11.234,    0.092,TCP  ,10000_35,   443,192.168.220.16, 50881,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:40:11.234,    0.092,TCP  ,10000_35,   443,192.168.220.16, 50883,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:40:11.233,    0.089,TCP  ,10000_35,   443,192.168.220.16, 50880,       4,     419,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:40:11.210,    0.056,TCP  ,192.168.220.16, 56433,10001_232,   443,       6,     972,    1,.AP.S.,  0,normal,---,---,---
2017-03-15 01:40:11.209,    0.053,TCP  ,192.168.220.16, 50878,10000_35,   443,       5,     906,    1,.AP.S.,  0,normal,---,---,---
