Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
132.62.192.168-40.150.192.168-0-0-0,132.62.192.168,0,40.150.192.168,0,0,10/03/2025 03:48:38 PM,60408307,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0331080293311315,60408307.0,0.0,60408307.0,60408307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0165540146655657,0.0165540146655657,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,60408307.0,0.0,60408307.0,60408307.0,DDoS
235.188.192.168-20.133.192.168-0-0-0,235.188.192.168,0,20.133.192.168,0,0,10/03/2025 03:47:53 PM,109378395,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0274277200721403,54689197.5,9762086.411357587,61592035.0,47786360.0,47786360.0,47786360.0,0.0,47786360.0,47786360.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0182851467147602,0.0091425733573801,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,54689197.5,9762086.411357587,61592035.0,47786360.0,DDoS
40.150.192.168-78.96.192.168-0-0-0,78.96.192.168,0,40.150.192.168,0,0,10/03/2025 03:49:08 PM,29073624,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0687908738174504,29073624.0,0.0,29073624.0,29073624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0343954369087252,0.0343954369087252,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,29073624.0,0.0,29073624.0,29073624.0,DDoS
163.19.192.168-40.150.192.168-0-0-0,163.19.192.168,0,40.150.192.168,0,0,10/03/2025 03:48:07 PM,18682030,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1070547472624762,18682030.0,0.0,18682030.0,18682030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0535273736312381,0.0535273736312381,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,18682030.0,0.0,18682030.0,18682030.0,DDoS
20.133.192.168-115.28.192.168-0-0-0,115.28.192.168,0,20.133.192.168,0,0,10/03/2025 03:48:16 PM,64285985,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311109800993171,64285985.0,0.0,64285985.0,64285985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0155554900496585,0.0155554900496585,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,64285985.0,0.0,64285985.0,64285985.0,DDoS
169.200.192.168-20.131.192.168-0-0-0,169.200.192.168,0,20.131.192.168,0,0,10/03/2025 03:48:56 PM,24483088,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816890418398202,24483088.0,0.0,24483088.0,24483088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0408445209199101,0.0408445209199101,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,24483088.0,0.0,24483088.0,24483088.0,DDoS
192.75.192.168-40.152.192.168-0-0-0,192.75.192.168,0,40.152.192.168,0,0,10/03/2025 03:48:07 PM,49223658,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0406308690020558,49223658.0,0.0,49223658.0,49223658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0203154345010279,0.0203154345010279,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,49223658.0,0.0,49223658.0,49223658.0,DDoS
207.235.192.168-40.152.192.168-0-0-0,207.235.192.168,0,40.152.192.168,0,0,10/03/2025 03:48:24 PM,35716691,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0839943431489776,17858345.5,2117067.0962708057,19355338.0,16361353.0,19355338.0,19355338.0,0.0,19355338.0,19355338.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.055996228765985,0.0279981143829925,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,17858345.5,2117067.0962708057,19355338.0,16361353.0,DDoS
7.67.192.168-20.133.192.168-0-0-0,7.67.192.168,0,20.133.192.168,0,0,10/03/2025 03:48:19 PM,59532655,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503925114712253,29766327.5,39937602.42634378,58006477.0,1526178.0,58006477.0,58006477.0,0.0,58006477.0,58006477.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0335950076474835,0.0167975038237417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,1526178.0,0.0,1526178.0,1526178.0,58006477.0,0.0,58006477.0,58006477.0,DDoS
4.17.192.168-36.95.192.168-0-0-0,36.95.192.168,0,4.17.192.168,0,0,10/03/2025 03:48:18 PM,2630448,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7603267580275299,2630448.0,0.0,2630448.0,2630448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.3801633790137649,0.3801633790137649,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
20.131.192.168-74.232.192.168-0-0-0,74.232.192.168,0,20.131.192.168,0,0,10/03/2025 03:48:46 PM,29382258,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0680682880124461,29382258.0,0.0,29382258.0,29382258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.034034144006223,0.034034144006223,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,29382258.0,0.0,29382258.0,29382258.0,DDoS
217.158.192.168-40.152.192.168-0-0-0,217.158.192.168,0,40.152.192.168,0,0,10/03/2025 03:48:11 PM,36767934,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0815928357573749,18383967.0,11097251.79955506,26230909.0,10537025.0,10537025.0,10537025.0,0.0,10537025.0,10537025.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0543952238382499,0.0271976119191249,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,18383967.0,11097251.79955506,26230909.0,10537025.0,DDoS
40.150.192.168-96.154.192.168-0-0-0,96.154.192.168,0,40.150.192.168,0,0,10/03/2025 03:48:00 PM,57725103,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0346469715264085,57725103.0,0.0,57725103.0,57725103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0173234857632042,0.0173234857632042,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,57725103.0,0.0,57725103.0,57725103.0,DDoS
130.117.192.168-20.133.192.168-0-0-0,130.117.192.168,0,20.133.192.168,0,0,10/03/2025 03:47:59 PM,58011978,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0517134582103027,29005989.0,17136773.854249287,41123518.0,16888460.0,41123518.0,41123518.0,0.0,41123518.0,41123518.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0344756388068684,0.0172378194034342,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,29005989.0,17136773.854249287,41123518.0,16888460.0,DDoS
144.175.192.168-40.150.192.168-0-0-0,144.175.192.168,0,40.150.192.168,0,0,10/03/2025 03:49:07 PM,15156690,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319549321124863,15156690.0,0.0,15156690.0,15156690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0659774660562431,0.0659774660562431,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,15156690.0,0.0,15156690.0,15156690.0,DDoS
184.209.192.168-40.152.192.168-0-0-0,184.209.192.168,0,40.152.192.168,0,0,10/03/2025 03:48:03 PM,15014179,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1332074168024771,15014179.0,0.0,15014179.0,15014179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0666037084012385,0.0666037084012385,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,15014179.0,0.0,15014179.0,15014179.0,DDoS
186.104.192.168-40.152.192.168-0-0-0,186.104.192.168,0,40.152.192.168,0,0,10/03/2025 03:48:11 PM,26050630,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0767735751496221,26050630.0,0.0,26050630.0,26050630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.038386787574811,0.038386787574811,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,26050630.0,0.0,26050630.0,26050630.0,DDoS
220.27.192.168-4.17.192.168-0-0-0,220.27.192.168,0,4.17.192.168,0,0,10/03/2025 03:48:11 PM,10000060,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999988000071999,10000060.0,0.0,10000060.0,10000060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0999994000035999,0.0999994000035999,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,10000060.0,0.0,10000060.0,10000060.0,DDoS
207.63.192.168-20.133.192.168-0-0-0,207.63.192.168,0,20.133.192.168,0,0,10/03/2025 03:48:02 PM,64152736,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0311755994319556,64152736.0,0.0,64152736.0,64152736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0155877997159778,0.0155877997159778,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,64152736.0,0.0,64152736.0,64152736.0,DDoS
4.19.192.168-65.63.192.168-0-0-0,65.63.192.168,0,4.19.192.168,0,0,10/03/2025 03:48:35 PM,18967584,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1054430548455723,18967584.0,0.0,18967584.0,18967584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0527215274227861,0.0527215274227861,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,18967584.0,0.0,18967584.0,18967584.0,DDoS
134.37.192.168-4.17.192.168-0-0-0,134.37.192.168,0,4.17.192.168,0,0,10/03/2025 03:48:20 PM,81846228,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0244360680861187,81846228.0,0.0,81846228.0,81846228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0122180340430593,0.0122180340430593,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,81846228.0,0.0,81846228.0,81846228.0,DDoS
40.152.192.168-112.168.192.168-0-0-0,112.168.192.168,0,40.152.192.168,0,0,10/03/2025 03:48:25 PM,50172500,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398624744631022,50172500.0,0.0,50172500.0,50172500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0199312372315511,0.0199312372315511,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,50172500.0,0.0,50172500.0,50172500.0,DDoS
242.35.192.168-20.131.192.168-0-0-0,242.35.192.168,0,20.131.192.168,0,0,10/03/2025 03:48:40 PM,32569841,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061406501800239,32569841.0,0.0,32569841.0,32569841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0307032509001195,0.0307032509001195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,32569841.0,0.0,32569841.0,32569841.0,DDoS
20.133.192.168-22.219.192.168-0-0-0,22.219.192.168,0,20.133.192.168,0,0,10/03/2025 03:49:04 PM,29450849,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0679097570328108,29450849.0,0.0,29450849.0,29450849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0339548785164054,0.0339548785164054,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,29450849.0,0.0,29450849.0,29450849.0,DDoS
201.76.192.168-40.152.192.168-0-0-0,201.76.192.168,0,40.152.192.168,0,0,10/03/2025 03:48:03 PM,101238592,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019755312282494,101238592.0,0.0,101238592.0,101238592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.009877656141247,0.009877656141247,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,101238592.0,0.0,101238592.0,101238592.0,DDoS
4.19.192.168-17.206.192.168-0-0-0,17.206.192.168,0,4.19.192.168,0,0,10/03/2025 03:48:39 PM,44845336,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0668965887556289,22422668.0,27229043.06997516,41676509.0,3168827.0,3168827.0,3168827.0,0.0,3168827.0,3168827.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0445977258370859,0.0222988629185429,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,41676509.0,0.0,41676509.0,41676509.0,DDoS
182.82.192.168-40.150.192.168-0-0-0,182.82.192.168,0,40.150.192.168,0,0,10/03/2025 03:48:17 PM,77378018,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025847134001287,77378018.0,0.0,77378018.0,77378018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0129235670006435,0.0129235670006435,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,77378018.0,0.0,77378018.0,77378018.0,DDoS
164.42.192.168-20.133.192.168-0-0-0,164.42.192.168,0,20.133.192.168,0,0,10/03/2025 03:48:09 PM,68970120,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289980646691639,68970120.0,0.0,68970120.0,68970120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0144990323345819,0.0144990323345819,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,68970120.0,0.0,68970120.0,68970120.0,DDoS
20.133.192.168-42.90.192.168-0-0-0,42.90.192.168,0,20.133.192.168,0,0,10/03/2025 03:49:07 PM,29997624,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666719470848758,29997624.0,0.0,29997624.0,29997624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0333359735424379,0.0333359735424379,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,29997624.0,0.0,29997624.0,29997624.0,DDoS
197.236.192.168-40.152.192.168-0-0-0,197.236.192.168,0,40.152.192.168,0,0,10/03/2025 03:49:04 PM,28903004,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037954393944657,14451502.0,9732044.97975888,21333097.0,7569907.0,21333097.0,21333097.0,0.0,21333097.0,21333097.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0691969595963104,0.0345984797981552,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,14451502.0,9732044.97975888,21333097.0,7569907.0,DDoS
154.182.192.168-40.150.192.168-0-0-0,154.182.192.168,0,40.150.192.168,0,0,10/03/2025 03:48:01 PM,61752470,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0323873684728724,61752470.0,0.0,61752470.0,61752470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0161936842364362,0.0161936842364362,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,61752470.0,0.0,61752470.0,61752470.0,DDoS
181.127.192.168-20.133.192.168-0-0-0,181.127.192.168,0,20.133.192.168,0,0,10/03/2025 03:48:47 PM,11434673,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1749066195421592,11434673.0,0.0,11434673.0,11434673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0874533097710796,0.0874533097710796,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,11434673.0,0.0,11434673.0,11434673.0,DDoS
20.133.192.168-112.254.192.168-0-0-0,112.254.192.168,0,20.133.192.168,0,0,10/03/2025 03:48:33 PM,35450858,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846241859646951,17725429.0,11196439.08196566,25642507.0,9808351.0,25642507.0,25642507.0,0.0,25642507.0,25642507.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0564161239764634,0.0282080619882317,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,17725429.0,11196439.08196566,25642507.0,9808351.0,DDoS
4.37.192.168-20.131.192.168-0-0-0,4.37.192.168,0,20.131.192.168,0,0,10/03/2025 03:48:18 PM,79751401,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0376168940279807,39875700.5,4746473.360597792,43231964.0,36519437.0,43231964.0,43231964.0,0.0,43231964.0,43231964.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0250779293519871,0.0125389646759935,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,39875700.5,4746473.360597792,43231964.0,36519437.0,DDoS
136.238.192.168-4.17.192.168-0-0-0,136.238.192.168,0,4.17.192.168,0,0,10/03/2025 03:47:53 PM,15913352,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1256806234161099,15913352.0,0.0,15913352.0,15913352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0628403117080549,0.0628403117080549,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,15913352.0,0.0,15913352.0,15913352.0,DDoS
4.19.192.168-111.132.192.168-0-0-0,111.132.192.168,0,4.19.192.168,0,0,10/03/2025 03:48:57 PM,1337965,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4948074127499598,1337965.0,0.0,1337965.0,1337965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.7474037063749799,0.7474037063749799,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS
230.44.192.168-4.19.192.168-0-0-0,230.44.192.168,0,4.19.192.168,0,0,10/03/2025 03:48:14 PM,30229410,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661607355221289,30229410.0,0.0,30229410.0,30229410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0330803677610644,0.0330803677610644,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,30229410.0,0.0,30229410.0,30229410.0,DDoS
4.17.192.168-11.213.192.168-0-0-0,11.213.192.168,0,4.17.192.168,0,0,10/03/2025 03:47:50 PM,45124003,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443223089050853,45124003.0,0.0,45124003.0,45124003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0221611544525426,0.0221611544525426,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0.0,0.0,0.0,0.0,45124003.0,0.0,45124003.0,45124003.0,DDoS
