Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
0.0,1,64.0,31191.37354056667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.206968307495117e-05,100.0,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,27419.12793358175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.648042678833008e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,17556.000167427064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.723953247070313e-05,100.0,0.0,DOS-TCP_FLOOD
20.0,6,64.0,12050.86625484844,0.0,0.99,0.01,0.0,0.01,0.0,0.0,1,99,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,8.298158645629883e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,19939.64345139054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.0499439239501954e-05,100.0,0.0,DOS-SYN_FLOOD
20.0,6,64.0,54379.67068585505,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.8389225006103515e-05,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,30835.93589178062,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.2930374145507814e-05,100.0,0.0,DDOS-PSHACK_FLOOD
20.2,6,64.0,21052.572403754453,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014.0,60.0,74.0,60.14,1.399999999999999,60.14,4.750013351440429e-05,100.0,1.9599999999999973,DDOS-SYN_FLOOD
20.0,6,64.0,41876.03833865815,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.38800048828125e-05,100.0,0.0,DDOS-PSHACK_FLOOD
4.0,17,64.0,2325.801550421985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,93800.0,362.0,1514.0,938.0,578.9017815893061,938.0,0.0004299712181091,100.0,335127.2727272727,DDOS-UDP_FRAGMENTATION
20.0,6,64.0,19065.88481294604,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.246162414550781e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
19.88,6,64.64,8274.747474747475,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.99,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6033.0,60.0,93.0,60.33,3.2999999999999963,60.33,0.000120849609375,100.0,10.889999999999974,DDOS-SYN_FLOOD
20.0,6,64.0,21458.63092192776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.660129547119141e-05,100.0,0.0,DOS-TCP_FLOOD
20.0,6,64.0,34758.46523576697,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.8779506683349608e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.92,1,77.81,156.8595655147886,0.0,0.17,0.0,0.02,0.11,0.0,0.0,11,17,0,0,0.03,0.15,0.12,0.0,0.0,0.0,0.0,0.21,0.15,0.0,0.05,0.59,0.0,0.95,0.95,57884.0,60.0,1514.0,578.84,598.6408126967813,578.84,0.0064734697341918,100.0,358370.8226262627,DDOS-ICMP_FRAGMENTATION
20.0,6,64.0,36497.598329272536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.7399063110351563e-05,100.0,0.0,DDOS-SYN_FLOOD
19.8,6,63.36,25852.465483234715,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000.0,60.0,60.0,60.0,0.0,60.0,3.902912139892578e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,31566.97523895537,0.0,0.72,0.28,0.0,0.0,0.0,0.0,0,72,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.167867660522461e-05,100.0,0.0,DDOS-SYN_FLOOD
19.8,6,63.36,21973.512154233027,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000.0,60.0,60.0,60.0,0.0,60.0,4.550933837890625e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,95782.23338661795,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.0449886322021484e-05,100.0,0.0,DDOS-RSTFINFLOOD
8.0,17,64.0,29806.02615122229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.3550262451171875e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,30929.16451589116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.2331943511962894e-05,100.0,0.0,DOS-SYN_FLOOD
29.6,6,116.1,89.09000539514098,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5417.0,66.0,1514.0,541.7,663.5922526505096,541.7,0.0144021034240722,10.0,440354.6777777778,BENIGN
20.0,6,64.0,46577.50138811772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.1479129791259766e-05,100.0,0.0,DDOS-TCP_FLOOD
10.0,6,64.0,4695.501869556456,0.0,0.0,0.0,0.0,0.5,0.0,0.0,50,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,94400.0,374.0,1514.0,944.0,572.8715546977509,944.0,0.0002163290977478,100.0,328181.8181818182,DDOS-ACK_FRAGMENTATION
19.88,6,64.64,28910.283981251723,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6033.0,60.0,93.0,60.33,3.2999999999999994,60.33,3.817081451416016e-05,100.0,10.889999999999995,DDOS-PSHACK_FLOOD
20.0,6,64.0,43554.55867082036,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.300024032592773e-05,100.0,0.0,DDOS-PSHACK_FLOOD
20.0,6,64.0,9195.413588231426,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001087594032287,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,19152.94762317914,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.221128463745117e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,54942.41550956248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.820087432861328e-05,100.0,0.0,DOS-TCP_FLOOD
20.0,6,64.0,6511.681053219897,0.0,0.97,0.03,0.0,0.0,0.0,0.0,0,97,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001578211784362,100.0,0.0,DDOS-SYN_FLOOD
0.0,1,64.0,34435.9934318555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.9048919677734376e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,19932.062918785345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.01704216003418e-05,100.0,0.0,DDOS-TCP_FLOOD
20.0,6,64.0,14436.23597439251,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.927013397216797e-05,100.0,0.0,DDOS-PSHACK_FLOOD
19.4,6,65.69,1309.2266633371312,0.0,0.93,0.0,0.01,0.01,0.0,0.0,1,93,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.94,0.06,0.02,0.0,0.0,0.0,1.0,1.0,7032.0,60.0,348.0,70.32,46.49402698685654,70.32,0.0007638096809387,100.0,2161.694545454544,DOS-SYN_FLOOD
20.0,6,64.0,36830.90972953987,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.7151107788085936e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.0,6,64.0,6726.815499101874,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001486706733703,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,11391.374253123302,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600.0,60.0,60.0,60.0,0.0,60.0,9.529590606689451e-05,10.0,0.0,RECON-PORTSCAN
8.0,17,64.0,12670.84768291946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6056.0,60.0,88.0,60.56,3.9397482358161056,60.56,7.892131805419921e-05,100.0,15.521616161616125,DOS-UDP_FLOOD
0.0,1,64.0,32071.44823367488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.1189918518066405e-05,100.0,0.0,DDOS-ICMP_FLOOD
0.32,1,63.36,46233.50970017637,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.98,0.0,0.99,0.99,6006.0,60.0,66.0,60.06,0.5999999999999995,60.06,2.170085906982421e-05,100.0,0.3599999999999994,DDOS-ICMP_FLOOD
8.0,17,64.0,30146.6542082944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,9468.0,60.0,1203.0,94.68,181.77546811404648,94.68,3.317117691040039e-05,100.0,33042.32080808072,DOS-UDP_FLOOD
19.64,6,64.0,20425.147309471635,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0,97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,6.408929824829102e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,49263.6128729152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.029895782470703e-05,100.0,0.0,DDOS-TCP_FLOOD
8.48,17,64.0,10536.334405144697,0.01,0.0,0.0,0.0,0.02,0.0,0.0,2,0,1,0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,0.0,1.0,1.0,6022.0,60.0,70.0,60.22,1.299417118743956,60.22,9.491920471191406e-05,100.0,1.6884848484848445,DDOS-UDP_FLOOD
0.32,1,67.59,27917.35889243877,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.98,0.0,1.0,1.0,6154.0,60.0,214.0,61.54,15.399999999999954,61.54,4.577875137329101e-05,100.0,237.1599999999986,DDOS-ICMP_FLOOD
20.0,6,64.0,21968.908443327047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.551887512207031e-05,100.0,0.0,DOS-TCP_FLOOD
19.88,6,65.91,10450.229220649791,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6154.0,60.0,214.0,61.54,15.399999999999965,61.54,9.570121765136718e-05,100.0,237.1599999999989,DDOS-PSHACK_FLOOD
0.0,47,64.0,4666.352187263584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800.0,578.0,578.0,578.0,0.0,578.0,0.0002157115936279,100.0,0.0,MIRAI-GREIP_FLOOD
8.0,17,65.91,18694.52665359244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6013.0,60.0,73.0,60.13,1.299999999999999,60.13,5.3491592407226566e-05,100.0,1.689999999999997,DDOS-UDP_FLOOD
27.2,6,85.4,100.07310485679656,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,8085.0,60.0,5245.0,808.5,1598.4835348264023,808.5,0.0099926948547363,10.0,2555149.611111111,BENIGN
20.0,6,64.0,24307.76006954506,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.114866256713867e-05,100.0,0.0,DDOS-RSTFINFLOOD
21.12,6,64.0,48878.96515557628,0.0,0.8,0.2,0.0,0.28,0.0,0.0,28,80,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.045869827270508e-05,100.0,0.0,DOS-SYN_FLOOD
0.0,1,64.0,45206.98426384997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.3550987243652344e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,50582.537385431744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.9779205322265624e-05,100.0,0.0,DDOS-SYN_FLOOD
20.0,6,64.0,10386.311071490478,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,9.628057479858398e-05,100.0,0.0,DOS-SYN_FLOOD
20.0,6,64.0,52824.98740554157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.8930435180664064e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
0.0,1,64.0,64428.63287250384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.553058624267578e-05,100.0,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,59384.17103213932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.6839504241943358e-05,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,99391.09004739336,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.0061264038085938e-05,100.0,0.0,DDOS-RSTFINFLOOD
0.0,1,64.0,23827.21127080612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.199028015136719e-05,100.0,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,30194.3992513138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.3118724822998046e-05,100.0,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,25406.16633351505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.9370059967041015e-05,100.0,0.0,DDOS-ICMP_FLOOD
8.0,17,64.0,45869.46631671041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.226114273071289e-05,100.0,0.0,DDOS-UDP_FLOOD
20.0,6,64.0,50735.502600701584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.971960067749024e-05,100.0,0.0,DDOS-TCP_FLOOD
0.0,1,64.0,7760.905928502701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001290202140808,100.0,0.0,DDOS-ICMP_FLOOD
19.88,6,65.68,5332.8044144384685,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6154.0,60.0,214.0,61.54,15.39999999999998,61.54,0.0001875185966491,100.0,237.1599999999993,DOS-TCP_FLOOD
20.0,6,64.0,6544.49905600025,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0001528096199035,100.0,0.0,DDOS-RSTFINFLOOD
20.0,6,64.0,16675.163996342384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,5.997896194458008e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,21537.96857348259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6010.0,60.0,70.0,60.1,1.000000000000001,60.1,4.643917083740234e-05,100.0,1.0000000000000029,DDOS-UDP_FLOOD
20.0,6,64.0,51388.189169321246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.945972442626953e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
8.0,17,64.0,94169.37584193984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,1.0619163513183594e-05,100.0,0.0,DDOS-UDP_FLOOD
0.0,1,64.0,41896.953351313554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,2.38800048828125e-05,100.0,0.0,DDOS-ICMP_FLOOD
0.0,1,64.0,3120.227937183369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,0.0003204989433288,100.0,0.0,DDOS-ICMP_FLOOD
20.0,6,64.0,32301.147477859067,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,3.096818923950195e-05,100.0,0.0,DDOS-RSTFINFLOOD
0.0,47,64.0,9556.617831347265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200.0,592.0,592.0,592.0,0.0,592.0,0.000104649066925,100.0,0.0,MIRAI-GREETH_FLOOD
20.0,6,64.0,23792.06988484883,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000.0,60.0,60.0,60.0,0.0,60.0,4.204034805297852e-05,100.0,0.0,DDOS-SYNONYMOUSIP_FLOOD
20.6,6,64.0,18234.518737501086,0.0,0.0,0.0,0.01,0.05,0.0,0.0,5,0,0,0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6296.0,60.0,332.0,62.96,27.201425987576016,62.96,5.484104156494141e-05,100.0,739.9175757575758,DDOS-TCP_FLOOD
