Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Label
94.236.119.24-10.152.152.11-80-43329-6,94.236.119.24,80,10.152.152.11,43329,6,24/02/2016 01:44:21 PM,22,1,1,0,0,0,0,0,0,0,0,0,0,0,90909.0909090909,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.5454545455,45454.5454545455,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
54.231.48.24-10.152.152.11-443-55115-6,54.231.48.24,443,10.152.152.11,55115,6,24/02/2016 01:46:32 PM,10,1,1,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,100000,100000,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1114,5389,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-49952-53-17,10.152.152.11,49952,10.152.152.10,53,17,24/02/2016 02:08:43 PM,1121574,2,2,82,126,41,41,41,0,69,57,63,8.4852813742,185.4536570926,3.5664164826,373858,510189.701236707,955114,166,166,166,0,166,166,166294,166294,0,166294,166294,0,0,0,0,16,16,1.7832082413,1.7832082413,41,69,49.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,62.25,41,63,0,0,0,0,4,185,0,20,0,31,0,0,1,8,0,0,0,0,1456337324038608,557662.591409896,1456337324432935,1456337323644280,Non-Tor,Browsing
10.152.152.11-10.152.152.10-47881-53-17,10.152.152.11,47881,10.152.152.10,53,17,24/02/2016 02:08:48 PM,683461,2,2,94,138,47,47,47,0,75,63,69,8.4852813742,339.4487761555,5.8525651061,227820.333333333,262078.209934236,514250,27,27,27,0,27,27,169184,169184,0,169184,169184,0,0,0,0,16,16,2.9262825531,2.9262825531,47,75,55.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,69.75,47,69,0,0,0,0,4,339,0,23,0,34,0,0,1,8,0,0,0,0,1456337328385590,243979.416673825,1456337328558110,1456337328213070,Non-Tor,Browsing
208.81.233.64-10.152.152.11-80-41801-6,208.81.233.64,80,10.152.152.11,41801,6,24/02/2016 01:37:06 PM,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.181818182,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.0909090909,90909.0909090909,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,991,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
2.22.22.138-10.152.152.11-80-54453-6,2.22.22.138,80,10.152.152.11,54453,6,24/02/2016 01:37:08 PM,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,62500,62500,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
74.125.140.132-10.152.152.11-443-60797-6,74.125.140.132,443,10.152.152.11,60797,6,24/02/2016 01:28:48 PM,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.181818182,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.0909090909,90909.0909090909,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1460,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-55043-53-17,10.152.152.11,55043,10.152.152.10,53,17,24/02/2016 01:36:49 PM,345130,1,1,37,53,37,37,37,0,53,53,53,0,260.7713035668,5.794917857,345130,0,345130,345130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.8974589285,2.8974589285,37,53,42.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,63.5,37,53,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-37089-53-17,10.152.152.11,37089,10.152.152.10,53,17,24/02/2016 01:46:05 PM,464913,2,2,62,78,31,31,31,0,47,31,39,11.313708499,301.13160957,8.6037602734,154971,268378.674594313,464868,18,18,18,0,18,18,27,27,0,27,27,0,0,0,0,16,16,4.3018801367,4.3018801367,31,47,34.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,42.75,31,39,0,0,0,0,4,301,0,15,0,19,0,0,1,8,0,0,0,0,1456335965290330,328679.495351475,1456335965522741,1456335965057918,Non-Tor,Browsing
10.152.152.11-10.152.152.10-47258-53-17,10.152.152.11,47258,10.152.152.10,53,17,24/02/2016 01:45:32 PM,923583,2,2,64,80,32,32,32,0,48,32,40,11.313708499,155.9145198645,4.3309588851,307861,533207.511011426,923556,8,8,8,0,8,8,19,19,0,19,19,0,0,0,0,16,16,2.1654794426,2.1654794426,32,48,35.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,44,32,40,0,0,0,0,4,155,0,16,0,20,0,0,1,8,0,0,0,0,1456335932650030,653033.618522431,1456335933111793,1456335932188264,Non-Tor,Browsing
23.195.77.184-10.152.152.11-80-60506-6,23.195.77.184,80,10.152.152.11,60506,6,24/02/2016 01:39:01 PM,9,1,1,0,0,0,0,0,0,0,0,0,0,0,222222.222222222,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,111111.111111111,111111.111111111,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1278,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-46.228.164.11-45933-80-6,10.152.152.11,45933,46.228.164.11,80,6,24/02/2016 01:46:25 PM,61,1,1,0,0,0,0,0,0,0,0,0,0,0,32786.8852459016,61,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16393.4426229508,16393.4426229508,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1042,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
216.58.198.226-10.152.152.11-443-38025-6,216.58.198.226,443,10.152.152.11,38025,6,24/02/2016 01:45:12 PM,13,1,1,0,0,0,0,0,0,0,0,0,0,0,153846.153846154,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-35133-53-17,10.152.152.11,35133,10.152.152.10,53,17,24/02/2016 01:37:48 PM,433935,2,2,90,134,45,45,45,0,73,61,67,8.4852813742,516.2063442682,9.2179704334,144645,250461.475488747,433853,25,57,57,0,57,57,25,25,0,25,25,0,0,0,0,16,16,4.6089852167,4.6089852167,45,73,53.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,67.25,45,67,0,0,0,0,4,516,0,22,0,33,0,0,1,8,0,0,0,0,1456335468328050,306722.41558207,1456335468544935,1456335468111164,Non-Tor,Browsing
10.152.152.11-54.243.65.118-56698-80-6,10.152.152.11,56698,54.243.65.118,80,6,24/02/2016 01:38:02 PM,185,1,1,0,0,0,0,0,0,0,0,0,0,0,10810.8108108108,185,0,185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5405.4054054054,5405.4054054054,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1278,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
198.232.124.97-10.152.152.11-443-52358-6,198.232.124.97,443,10.152.152.11,52358,6,24/02/2016 01:46:25 PM,18,1,1,0,0,0,0,0,0,0,0,0,0,0,111111.111111111,18,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,55555.5555555556,55555.5555555556,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,1460,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-41222-53-17,10.152.152.11,41222,10.152.152.10,53,17,24/02/2016 01:45:24 PM,196510,2,2,70,86,35,35,35,0,51,35,43,11.313708499,793.852730141,20.3551982087,65503.3333333333,113410.068081865,196458,25,25,25,0,25,25,27,27,0,27,27,0,0,0,0,16,16,10.1775991044,10.1775991044,35,51,38.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,47.75,35,43,0,0,0,0,4,793,0,17,0,21,0,0,1,8,0,0,0,0,1456335925070360,138880.014465725,1456335925168563,1456335924972157,Non-Tor,Browsing
204.154.110.154-10.152.152.11-80-34829-6,204.154.110.154,80,10.152.152.11,34829,6,24/02/2016 01:43:19 PM,13,1,1,0,0,0,0,0,0,0,0,0,0,0,153846.153846154,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,76923.0769230769,76923.0769230769,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,982,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-33341-53-17,10.152.152.11,33341,10.152.152.10,53,17,24/02/2016 01:46:26 PM,289000,2,2,76,76,38,38,38,0,38,38,38,0,525.9515570934,13.8408304498,96333.3333333333,166813.524620557,288953,21,21,21,0,21,21,26,26,0,26,26,0,0,0,0,16,16,6.9204152249,6.9204152249,38,38,38,0,0,0,0,0,0,0,0,0,0,1,47.5,38,38,0,0,0,0,4,525,0,19,0,19,0,0,1,8,0,0,0,0,1456335986665823,204287.391725481,1456335986810276,1456335986521370,Non-Tor,Browsing
10.152.152.11-10.152.152.10-57706-53-17,10.152.152.11,57706,10.152.152.10,53,17,24/02/2016 01:37:11 PM,380741,2,2,180,196,90,90,90,0,106,90,98,11.313708499,987.5479656775,10.5058294221,126913.666666667,219756.833698826,380667,19,55,55,0,55,55,19,19,0,19,19,0,0,0,0,16,16,5.2529147111,5.2529147111,90,106,93.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,116.5,90,98,0,0,0,0,4,987,0,45,0,49,0,0,1,8,0,0,0,0,1456335431328240,269119.891172132,1456335431518538,1456335431137945,Non-Tor,Browsing
10.152.152.11-216.58.211.102-36528-443-6,10.152.152.11,36528,216.58.211.102,443,6,24/02/2016 01:44:02 PM,191,1,1,45,0,45,45,45,0,0,0,0,0,235602.094240838,10471.2041884817,191,0,191,191,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,5235.6020942408,5235.6020942408,0,45,30,25.9807621135,675,0,0,1,1,1,0,0,0,1,45,45,0,0,0,0,0,0,0,0,22,0,0,2640,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-52102-53-17,10.152.152.11,52102,10.152.152.10,53,17,24/02/2016 01:45:27 PM,296099,1,1,47,63,47,47,47,0,63,63,63,0,371.4973708118,6.7544976511,296099,0,296099,296099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3.3772488256,3.3772488256,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47,63,0,0,0,0,0,0,0,23,0,31,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
178.255.83.1-10.152.152.11-80-42713-6,178.255.83.1,80,10.152.152.11,42713,6,24/02/2016 02:10:57 PM,27,1,1,0,0,0,0,0,0,0,0,0,0,0,74074.0740740741,27,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,37037.037037037,37037.037037037,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-104.25.145.11-36487-80-6,10.152.152.11,36487,104.25.145.11,80,6,24/02/2016 02:11:50 PM,148,1,1,0,0,0,0,0,0,0,0,0,0,0,13513.5135135135,148,0,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6756.7567567568,6756.7567567568,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1114,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-217.163.21.34-55812-80-6,10.152.152.11,55812,217.163.21.34,80,6,24/02/2016 01:37:48 PM,208,1,1,0,0,0,0,0,0,0,0,0,0,0,9615.3846153846,208,0,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4807.6923076923,4807.6923076923,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
206.225.87.188-10.152.152.11-80-50588-6,206.225.87.188,80,10.152.152.11,50588,6,24/02/2016 02:00:19 PM,10,1,1,0,0,0,0,0,0,0,0,0,0,0,200000,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,100000,100000,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,8389,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
2.22.22.75-10.152.152.11-80-51581-6,2.22.22.75,80,10.152.152.11,51581,6,24/02/2016 01:38:51 PM,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.181818182,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.0909090909,90909.0909090909,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,1276,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-42741-53-17,10.152.152.11,42741,10.152.152.10,53,17,24/02/2016 01:17:25 PM,495218,2,2,70,86,35,35,35,0,51,35,43,11.313708499,315.0127822494,8.0772508269,165072.666666667,285887.398823966,495187,14,17,17,0,17,17,14,14,0,14,14,0,0,0,0,16,16,4.0386254135,4.0386254135,35,51,38.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,47.75,35,43,0,0,0,0,4,315,0,17,0,21,0,0,1,8,0,0,0,0,1456334245992539,350128.165345206,1456334246240117,1456334245744961,Non-Tor,Browsing
10.152.152.11-10.152.152.10-53342-53-17,10.152.152.11,53342,10.152.152.10,53,17,24/02/2016 02:00:14 PM,394853,2,2,70,86,35,35,35,0,51,35,43,11.313708499,395.0837400248,10.1303523083,131617.666666667,207050.771204392,370285,100,100,100,0,100,100,24468,24468,0,24468,24468,0,0,0,0,16,16,5.0651761542,5.0651761542,35,51,38.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,47.75,35,43,0,0,0,0,4,395,0,17,0,21,0,0,1,8,0,0,0,0,1456336814243870,244458.83507147,1456336814416733,1456336814071016,Non-Tor,Browsing
217.69.45.108-10.152.152.11-80-40891-6,217.69.45.108,80,10.152.152.11,40891,6,24/02/2016 01:46:17 PM,15,1,1,0,0,0,0,0,0,0,0,0,0,0,133333.333333333,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,66666.6666666667,66666.6666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1717,4950,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-53626-53-17,10.152.152.11,53626,10.152.152.10,53,17,24/02/2016 01:36:57 PM,391265,1,1,37,53,37,37,37,0,53,53,53,0,230.0231301036,5.1116251134,391265,0,391265,391265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.5558125567,2.5558125567,37,53,42.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,63.5,37,53,0,0,0,0,0,0,0,18,0,26,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-216.58.211.100-38745-443-6,10.152.152.11,38745,216.58.211.100,443,6,24/02/2016 01:40:33 PM,156,1,1,45,0,45,45,45,0,0,0,0,0,288461.538461538,12820.5128205128,156,0,156,156,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,6410.2564102564,6410.2564102564,0,45,30,25.9807621135,675,0,0,1,1,1,0,0,0,1,45,45,0,0,0,0,0,0,0,0,22,0,0,15237,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-79.170.44.83-58424-80-6,10.152.152.11,58424,79.170.44.83,80,6,24/02/2016 01:46:48 PM,143,1,1,0,0,0,0,0,0,0,0,0,0,0,13986.013986014,143,0,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6993.006993007,6993.006993007,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,1125,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-37.252.162.52-53484-80-6,10.152.152.11,53484,37.252.162.52,80,6,24/02/2016 01:45:46 PM,114,1,1,0,0,0,0,0,0,0,0,0,0,0,17543.8596491228,114,0,114,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,8771.9298245614,8771.9298245614,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1046,999,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-47753-53-17,10.152.152.11,47753,10.152.152.10,53,17,24/02/2016 01:46:15 PM,382469,1,1,31,47,31,31,31,0,47,47,47,0,203.9380969438,5.2291819729,382469,0,382469,382469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2.6145909865,2.6145909865,31,47,36.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,54.5,31,47,0,0,0,0,0,0,0,15,0,23,0,0,0,8,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-173.241.240.143-42388-80-6,10.152.152.11,42388,173.241.240.143,80,6,24/02/2016 01:38:26 PM,108,1,1,0,0,0,0,0,0,0,0,0,0,0,18518.5185185185,108,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,9259.2592592593,9259.2592592593,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
206.225.87.188-10.152.152.11-80-50686-6,206.225.87.188,80,10.152.152.11,50686,6,24/02/2016 02:00:34 PM,22,1,1,0,0,0,0,0,0,0,0,0,0,0,90909.0909090909,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,45454.5454545455,45454.5454545455,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-51645-53-17,10.152.152.11,51645,10.152.152.10,53,17,24/02/2016 01:46:03 PM,459992,2,2,78,94,39,39,39,0,55,39,47,11.313708499,373.9195464269,8.6958034053,153330.666666667,265505.491062489,459910,33,49,49,0,49,49,33,33,0,33,33,0,0,0,0,16,16,4.3479017026,4.3479017026,39,55,42.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,52.75,39,47,0,0,0,0,4,373,0,19,0,23,0,0,1,8,0,0,0,0,1456335963842926,325147.496979448,1456335964072840,1456335963613012,Non-Tor,Browsing
10.152.152.11-10.152.152.10-38791-53-17,10.152.152.11,38791,10.152.152.10,53,17,24/02/2016 01:27:53 PM,501366,2,2,180,224,90,90,90,0,118,106,112,8.4852813742,805.7985583386,7.9782035479,167122,189754.01792057,373419,38,38,38,0,38,38,127909,127909,0,127909,127909,0,0,0,0,16,16,3.989101774,3.989101774,90,118,98.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,123.5,90,112,0,0,0,0,4,805,0,45,0,56,0,0,1,8,0,0,0,0,1456334874004591,173574.915791424,1456334874127327,1456334873881855,Non-Tor,Browsing
178.255.83.1-10.152.152.11-80-41488-6,178.255.83.1,80,10.152.152.11,41488,6,24/02/2016 01:36:09 PM,11,1,1,0,0,0,0,0,0,0,0,0,0,0,181818.181818182,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,90909.0909090909,90909.0909090909,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,980,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
64.30.224.172-10.152.152.11-80-46862-6,64.30.224.172,80,10.152.152.11,46862,6,24/02/2016 01:36:49 PM,8,1,1,0,0,0,0,0,0,0,0,0,0,0,250000,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,125000,125000,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-195.50.84.222-46789-443-6,10.152.152.11,46789,195.50.84.222,443,6,24/02/2016 01:47:00 PM,145,1,1,45,0,45,45,45,0,0,0,0,0,310344.827586207,13793.1034482759,145,0,145,145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,6896.5517241379,6896.5517241379,0,45,30,25.9807621135,675,0,0,1,1,1,0,0,0,1,45,45,0,0,0,0,0,0,0,0,22,0,0,2640,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
23.222.28.26-10.152.152.11-80-51983-6,23.222.28.26,80,10.152.152.11,51983,6,24/02/2016 01:46:05 PM,6,1,1,0,0,0,0,0,0,0,0,0,0,0,333333.333333333,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,166666.666666667,166666.666666667,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,913,913,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-46985-53-17,10.152.152.11,46985,10.152.152.10,53,17,24/02/2016 01:46:13 PM,337254,2,2,68,112,34,34,34,0,62,50,56,8.4852813742,533.7223576296,11.8604968362,112418,194674.716547887,337209,21,24,24,0,24,24,21,21,0,21,21,0,0,0,0,16,16,5.9302484181,5.9302484181,34,62,42.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,53.5,34,56,0,0,0,0,4,533,0,17,0,28,0,0,1,8,0,0,0,0,1456335973189552,238410.950771981,1456335973358134,1456335973020970,Non-Tor,Browsing
10.152.152.11-10.152.152.10-59623-53-17,10.152.152.11,59623,10.152.152.10,53,17,24/02/2016 01:46:14 PM,312329,2,2,60,76,30,30,30,0,46,30,38,11.313708499,435.4382718223,12.8070079948,104109.666666667,180285.993139604,312286,20,20,20,0,20,20,23,23,0,23,23,0,0,0,0,16,16,6.4035039974,6.4035039974,30,46,33.2,7.155417528,51.2,0,0,0,0,0,0,0,0,1,41.5,30,38,0,0,0,0,4,435,0,15,0,19,0,0,1,8,0,0,0,0,1456335974553810,220789.142678031,1456335974709928,1456335974397685,Non-Tor,Browsing
10.152.152.11-74.125.206.132-43772-443-6,10.152.152.11,43772,74.125.206.132,443,6,24/02/2016 01:48:35 PM,187,1,1,45,0,45,45,45,0,0,0,0,0,240641.711229946,10695.1871657754,187,0,187,187,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,20,5347.5935828877,5347.5935828877,0,45,30,25.9807621135,675,0,0,1,1,1,0,0,0,1,45,45,0,0,0,0,0,0,0,0,22,0,0,1460,0,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-37369-53-17,10.152.152.11,37369,10.152.152.10,53,17,24/02/2016 01:46:27 PM,308275,2,2,76,76,38,38,38,0,38,38,38,0,493.0662557781,12.9754277836,102758.333333333,177928.095073075,308212,19,44,44,0,44,44,19,19,0,19,19,0,0,0,0,16,16,6.4877138918,6.4877138918,38,38,38,0,0,0,0,0,0,0,0,0,0,1,47.5,38,38,0,0,0,0,4,493,0,19,0,19,0,0,1,8,0,0,0,0,1456335987262840,217894.247515853,1456335987416916,1456335987108767,Non-Tor,Browsing
10.152.152.11-23.55.155.27-42457-80-6,10.152.152.11,42457,23.55.155.27,80,6,24/02/2016 01:38:00 PM,180,1,1,0,0,0,0,0,0,0,0,0,0,0,11111.1111111111,180,0,180,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,5555.5555555556,5555.5555555556,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,980,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
10.152.152.11-10.152.152.10-34051-53-17,10.152.152.11,34051,10.152.152.10,53,17,24/02/2016 01:46:25 PM,302545,2,2,70,114,35,35,35,0,63,51,57,8.4852813742,608.173990646,13.2211737097,100848.333333333,174619.012952007,302481,10,54,54,0,54,54,10,10,0,10,10,0,0,0,0,16,16,6.6105868548,6.6105868548,35,63,43.8,12.7749755381,163.2,0,0,0,0,0,0,0,0,1,54.75,35,57,0,0,0,0,4,608,0,17,0,28,0,0,1,8,0,0,0,0,1456335985966580,213841.111446092,1456335986117784,1456335985815367,Non-Tor,Browsing
108.174.10.19-10.152.152.11-80-53638-6,108.174.10.19,80,10.152.152.11,53638,6,24/02/2016 01:48:22 PM,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,62500,62500,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1112,2640,0,20,0,0,0,0,0,0,0,0,Non-Tor,Browsing
