Date,Duration,Protocol,Src_IP,Src_Port,Dst_IP,Dst_Port,Flags,Tos,Packets,Bytes,Flows,Label
2011-08-18 10:20:21.391,4.859,TCP,194.108.204.19,53895,147.32.84.138,8080,PA_,0,10,4360,1,Background
2011-08-18 10:20:21.392,4.828,TCP,147.32.84.138,8080,194.108.204.19,53895,PA_,0,8,2479,1,Background
2011-08-18 10:20:21.398,0.395,TCP,147.32.8.206,60214,147.32.84.68,62422,PA_,0,3,186,1,Background
2011-08-18 10:20:21.399,4.965,TCP,147.32.84.59,48086,128.10.252.9,443,SPA_,0,40,4172,1,Background
2011-08-18 10:20:21.409,0.266,TCP,85.201.25.204,50303,147.32.84.229,13363,PA_,0,4,277,1,Background
2011-08-18 10:20:21.440,0.209,TCP,62.168.38.118,58046,147.32.84.229,13363,PA_,0,2,429,1,Background
2011-08-18 10:20:21.441,0.000,TCP,147.32.84.229,13363,62.168.38.118,58046,PA_,0,1,60,1,Background
2011-08-18 10:20:21.446,0.000,UDP,188.153.1.127,58381,147.32.84.229,13363,INT,0,1,183,1,Background
2011-08-18 10:20:21.446,0.397,TCP,147.32.84.229,443,145.222.55.66,7524,PA_,0,5,452,1,Background
2011-08-18 10:20:21.462,0.035,TCP,90.146.73.201,1033,147.32.84.229,13363,PA_,0,2,120,1,Background
2011-08-18 10:20:21.488,0.179,TCP,147.32.87.21,10010,147.32.3.51,3059,PA_,0,2,140,1,Background
2011-08-18 10:20:21.490,0.396,TCP,145.222.55.66,7524,147.32.84.229,443,PA_,0,6,557,1,Background
2011-08-18 10:20:21.510,0.000,UDP,147.32.84.59,60458,67.176.179.54,63689,INT,0,1,75,1,Background
2011-08-18 10:20:21.511,1.163,TCP,137.138.45.224,2780,147.32.84.229,13363,PA_,0,2,120,1,Background
2011-08-18 10:20:21.519,0.397,TCP,147.32.86.58,48784,81.201.62.60,14054,PA_,0,3,186,1,Background
2011-08-18 10:20:21.519,0.296,TCP,147.32.86.58,48784,147.33.30.41,1699,PA_,0,3,185,1,Background
2011-08-18 10:20:21.526,0.268,TCP,147.32.84.229,13363,83.208.240.71,4447,PA_,0,3,192,1,Background
2011-08-18 10:20:21.526,0.000,TCP,147.32.84.229,443,198.228.209.237,27110,FPA_,0,1,115,1,Background
2011-08-18 10:20:21.532,4.968,TCP,128.10.252.9,443,147.32.84.59,48086,SPA_,0,57,72272,1,Background
2011-08-18 10:20:21.543,0.000,TCP,60.250.89.250,46179,147.32.85.141,3389,S_,0,1,62,1,Background
2011-08-18 10:20:21.569,0.000,UDP,119.226.10.2,2241,147.32.86.165,12114,INT,0,1,181,1,Background
2011-08-18 10:20:21.570,0.000,UDP,147.32.86.165,12114,119.226.10.2,2241,INT,0,1,62,1,Background
2011-08-18 10:20:21.590,1.062,TCP,147.32.3.51,3108,147.32.87.22,10010,S_,0,2,124,1,Background
2011-08-18 10:20:21.590,1.062,TCP,147.32.87.22,10010,147.32.3.51,3108,RA_,0,2,120,1,Background
2011-08-18 10:20:21.599,0.001,TCP,147.32.84.68,62422,147.32.8.206,60214,PA_,0,2,120,1,Background
2011-08-18 10:20:21.600,0.000,UDP,147.32.84.68,51454,178.162.32.115,1107,INT,0,1,60,1,Background
2011-08-18 10:20:21.600,0.000,UDP,147.32.84.68,51454,62.168.78.130,27029,INT,0,1,60,1,Background
2011-08-18 10:20:21.604,0.000,UDP,202.92.167.7,42144,147.32.84.229,13363,INT,0,2,402,1,Background
2011-08-18 10:20:21.605,4.192,UDP,192.134.164.161,443,147.32.84.59,56328,INT,0,21,5395,1,Background
2011-08-18 10:20:21.605,0.000,TCP,147.32.86.181,1778,147.32.192.34,993,FRPA_,0,3,219,1,Background
2011-08-18 10:20:21.606,0.000,TCP,147.32.192.34,993,147.32.86.181,1778,FPA_,0,2,222,1,Background
2011-08-18 10:20:21.629,0.000,UDP,86.100.99.220,60513,147.32.84.229,13363,INT,0,1,73,1,Background
2011-08-18 10:20:21.630,0.000,UDP,147.32.84.229,13363,86.100.99.220,60513,INT,0,1,463,1,Background
2011-08-18 10:20:21.631,0.001,TCP,147.33.30.41,1699,147.32.86.58,48784,PA_,0,2,120,1,Background
2011-08-18 10:20:21.650,0.000,UDP,67.176.179.54,63689,147.32.84.59,60458,INT,0,1,60,1,Background
2011-08-18 10:20:21.651,0.000,UDP,121.19.168.160,4224,147.32.84.229,13363,INT,0,1,166,1,Background
2011-08-18 10:20:21.651,0.000,UDP,147.32.84.229,13363,121.19.168.160,4224,INT,0,1,62,1,Background
2011-08-18 10:20:21.666,0.000,UDP,147.32.84.59,58494,94.245.121.251,3544,INT,0,1,103,1,Background
2011-08-18 10:20:21.667,0.218,TCP,147.32.3.51,3059,147.32.87.21,10010,A_,0,2,120,1,Background
2011-08-18 10:20:21.669,0.049,UDP,178.162.32.115,1107,147.32.84.68,51454,INT,0,2,147,1,Background
2011-08-18 10:20:21.670,0.000,UDP,94.226.67.18,61764,147.32.84.229,13363,INT,0,1,75,1,Background
2011-08-18 10:20:21.670,0.000,UDP,147.32.84.229,13363,94.226.67.18,61764,INT,0,1,60,1,Background
2011-08-18 10:20:21.700,0.000,TCP,205.188.8.253,443,147.32.84.164,57193,PA_,0,1,98,1,Background
2011-08-18 10:20:21.700,0.000,TCP,147.32.84.164,57193,205.188.8.253,443,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:20:21.702,0.030,TCP,194.108.204.27,35622,147.32.84.130,5222,PA_,0,2,233,1,Background
2011-08-18 10:20:21.702,0.000,TCP,147.32.84.130,5222,194.108.204.27,35622,PA_,0,2,478,1,Background
2011-08-18 10:20:21.703,0.000,UDP,94.245.121.251,3544,147.32.84.59,58494,INT,0,1,151,1,Background
2011-08-18 10:20:21.716,0.000,TCP,147.32.84.162,59357,205.188.10.196,5190,PA_,0,1,60,1,Background
2011-08-18 10:20:21.726,0.000,TCP,147.32.84.59,51238,212.24.146.203,80,A_,0,1,60,1,Background
2011-08-18 10:20:21.727,0.000,TCP,212.24.146.203,80,147.32.84.59,51238,A_,0,1,60,1,Background
2011-08-18 10:20:21.729,0.005,TCP,81.201.62.60,14054,147.32.86.58,48784,PA_,0,2,120,1,Background
2011-08-18 10:20:21.744,4.300,TCP,147.32.84.229,443,2.199.76.174,50281,FPA_,0,3,312,1,Background
2011-08-18 10:20:21.744,4.299,TCP,147.32.84.229,13363,2.199.76.174,50277,FPA_,0,4,351,1,Background
2011-08-18 10:20:21.756,0.000,UDP,58.115.66.42,55916,147.32.84.229,13363,INT,0,1,75,1,Background
2011-08-18 10:20:21.756,0.000,UDP,147.32.84.229,13363,58.115.66.42,55916,INT,0,1,60,1,Background
2011-08-18 10:20:21.760,0.000,TCP,147.32.84.59,51221,74.125.232.206,443,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:20:21.761,4.998,UDP,178.200.203.145,7300,147.32.84.94,7103,INT,3,14,1092,1,Background
2011-08-18 10:20:21.767,0.000,TCP,74.125.232.206,443,147.32.84.59,51221,A_,0,1,66,1,Background
2011-08-18 10:20:21.768,0.000,UDP,213.8.2.97,46362,147.32.84.229,13363,INT,0,1,76,1,Background
2011-08-18 10:20:21.769,0.000,UDP,147.32.84.229,13363,213.8.2.97,46362,INT,0,1,60,1,Background
2011-08-18 10:20:21.770,0.000,TCP,147.32.84.59,51223,74.125.232.206,443,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:20:21.777,0.000,UDP,46.158.213.104,37869,147.32.84.229,13363,INT,0,1,76,1,Background
2011-08-18 10:20:21.778,0.000,UDP,147.32.84.229,13363,46.158.213.104,37869,INT,0,1,479,1,Background
2011-08-18 10:20:21.778,0.000,TCP,74.125.232.206,443,147.32.84.59,51223,A_,0,1,66,1,Background
2011-08-18 10:20:21.783,0.000,UDP,147.32.84.229,13363,188.153.1.127,58381,INT,0,1,72,1,Background
2011-08-18 10:20:21.783,0.000,UDP,147.32.84.229,13363,84.40.111.123,17088,INT,0,1,190,1,Background
2011-08-18 10:20:21.806,0.000,UDP,84.40.111.123,17088,147.32.84.229,13363,INT,0,1,73,1,Background
2011-08-18 10:20:21.829,0.000,UDP,147.32.84.59,36595,147.32.80.9,53,,INT,0,1,74,Background
2011-08-18 10:20:21.829,0.000,UDP,147.32.84.59,36595,147.32.80.9,53,,INT,0,1,74,Background
2011-08-18 10:20:21.830,0.000,UDP,217.118.81.25,39969,147.32.84.229,13363,INT,0,1,478,1,Background
2011-08-18 10:20:21.831,0.000,UDP,147.32.84.229,13363,217.118.81.25,39969,INT,0,1,60,1,Background
2011-08-18 10:20:21.833,0.000,TCP,205.188.10.196,5190,147.32.84.162,59357,A_,0,1,60,1,Background
2011-08-18 10:20:21.836,0.009,TCP,74.125.232.214,443,147.32.86.110,48102,FPA_,0,3,281,1,Background
2011-08-18 10:20:21.836,0.009,TCP,147.32.86.110,48102,74.125.232.214,443,FPA_,0,5,357,1,LEGITIMATE
2011-08-18 10:20:21.842,0.143,TCP,147.32.86.110,46299,74.125.232.216,443,PA_,0,3,2224,1,LEGITIMATE
2011-08-18 10:20:21.844,0.000,TCP,147.32.85.60,49097,147.32.80.13,80,,FA_,0,1,66,LEGITIMATE
2011-08-18 10:20:21.844,0.000,TCP,147.32.80.13,80,,0,->,147.32.85.60:49097,A_,0,66,LEGITIMATE
2011-08-18 10:20:21.850,0.135,TCP,74.125.232.216,443,147.32.86.110,46299,PA_,0,2,535,1,Background
2011-08-18 10:20:21.853,0.000,TCP,147.32.85.42,52040,74.54.223.163,443,A_,0,1,66,1,Background
2011-08-18 10:20:21.876,0.000,TCP,147.32.84.59,51124,74.125.232.206,80,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:20:21.878,0.000,UDP,24.247.80.54,1025,147.32.84.229,13363,INT,0,1,76,1,Background
2011-08-18 10:20:21.878,0.000,UDP,147.32.84.229,13363,24.247.80.54,1025,INT,0,1,60,1,Background
2011-08-18 10:20:21.879,0.000,TCP,69.171.224.49,80,147.32.84.59,49531,RA_,0,1,60,1,Background
2011-08-18 10:20:21.884,0.000,TCP,74.125.232.206,80,147.32.84.59,51124,A_,0,1,66,1,Background
2011-08-18 10:20:21.900,0.000,UDP,147.32.85.25,59206,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:20:21.900,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:59206,INT,0,129,Background
2011-08-18 10:20:21.900,0.000,UDP,147.32.85.25,55705,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:20:21.900,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:55705,INT,0,141,Background
2011-08-18 10:20:21.921,0.000,UDP,147.32.85.25,50323,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:20:21.921,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:50323,INT,0,129,Background
2011-08-18 10:20:21.921,0.000,UDP,147.32.85.25,57411,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:20:21.921,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:57411,INT,0,141,Background
2011-08-18 10:20:21.924,0.000,UDP,147.32.85.25,46318,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:20:21.924,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:46318,INT,0,129,Background
2011-08-18 10:20:21.924,0.000,UDP,147.32.85.25,39325,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:20:21.925,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:39325,INT,0,141,Background
2011-08-18 10:20:21.932,0.426,UDP,192.166.145.21,1708,147.32.84.229,13363,INT,0,2,271,1,Background
2011-08-18 10:20:21.932,0.905,TCP,147.32.84.229,13363,192.166.145.6,49198,PA_,0,5,379,1,Background
2011-08-18 10:20:21.939,0.000,UDP,75.17.252.222,26734,147.32.84.229,13363,INT,0,1,95,1,Background
2011-08-18 10:20:21.954,0.000,UDP,147.32.85.25,59501,147.32.80.9,53,,INT,0,1,79,Background
2011-08-18 10:20:21.954,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:59501,INT,0,129,Background
2011-08-18 10:20:21.954,0.000,UDP,147.32.85.25,59751,147.32.80.9,53,,INT,0,1,66,Background
2011-08-18 10:20:21.955,0.000,UDP,147.32.80.9,53,,0,->,147.32.85.25:59751,INT,0,141,Background
2011-08-18 10:20:21.958,0.000,UDP,78.83.189.246,55630,147.32.86.125,35248,INT,0,1,60,1,Background
2011-08-18 10:20:21.959,0.000,UDP,147.32.86.125,35248,78.83.189.246,55630,INT,0,1,68,1,Background
2011-08-18 10:20:21.998,0.000,TCP,74.54.223.163,443,147.32.85.42,52040,A_,0,1,66,1,Background
2011-08-18 10:20:22.032,1.793,TCP,161.111.158.133,2823,147.32.84.229,443,PA_,0,7,1033,1,Background
2011-08-18 10:20:22.034,0.000,UDP,41.56.56.79,6764,147.32.84.229,13363,INT,0,1,171,1,Background
2011-08-18 10:20:22.034,0.000,UDP,211.30.148.127,15668,147.32.84.229,13363,INT,0,1,60,1,Background
2011-08-18 10:20:22.034,0.000,UDP,147.32.84.229,13363,41.56.56.79,6764,INT,0,1,73,1,Background
2011-08-18 10:20:22.035,0.000,UDP,147.32.84.229,13363,211.30.148.127,15668,INT,0,1,60,1,Background
2011-08-18 10:20:22.035,0.000,UDP,147.32.87.1,520,,0,->,224.0.0.9:520,,INT,1,Background
2011-08-18 10:20:22.037,0.000,UDP,91.65.201.181,41397,147.32.84.229,13363,INT,0,1,199,1,Background
2011-08-18 10:20:22.038,4.341,TCP,147.32.84.229,443,192.84.221.33,55000,PA_,0,6,538,1,Background
2011-08-18 10:20:22.050,0.000,TCP,147.32.84.59,51220,74.125.232.223,443,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:20:22.058,0.000,TCP,74.125.232.223,443,147.32.84.59,51220,A_,0,1,66,1,Background
2011-08-18 10:20:22.062,4.341,TCP,192.84.221.33,55000,147.32.84.229,443,PA_,0,6,562,1,Background
2011-08-18 10:20:22.070,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.59:36595,INT,0,173,Background
2011-08-18 10:20:22.088,0.000,UDP,147.32.84.229,13363,91.65.201.181,41397,INT,0,1,73,1,Background
2011-08-18 10:20:22.090,0.000,UDP,95.237.196.84,6987,147.32.84.229,13363,INT,0,1,75,1,Background
2011-08-18 10:20:22.094,0.000,UDP,147.32.84.229,13363,95.237.196.84,6987,INT,0,1,60,1,Background
2011-08-18 10:20:22.098,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.59:36595,INT,0,266,Background
2011-08-18 10:20:22.099,0.836,TCP,147.32.84.59,53683,199.7.48.190,80,,SPA_,0,71,4509,Background
2011-08-18 10:20:22.109,0.000,TCP,147.32.84.118,49195,147.188.225.17,44740,PA_,0,1,60,1,Background
2011-08-18 10:20:22.117,0.000,TCP,147.32.84.170,43527,74.125.39.125,5222,A_,0,1,66,1,LEGITIMATE
2011-08-18 10:20:22.126,0.000,TCP,74.125.39.125,5222,147.32.84.170,43527,A_,0,1,66,1,Background
2011-08-18 10:20:22.129,0.000,UDP,147.32.84.118,1153,187.115.165.202,16883,INT,0,1,107,1,Background
2011-08-18 10:20:22.135,0.000,UDP,147.32.84.111,48922,174.0.69.4,61173,INT,0,1,74,1,Background
2011-08-18 10:20:22.141,0.000,UDP,147.32.86.20,56808,147.32.80.9,53,,INT,0,1,85,Background
2011-08-18 10:20:22.141,0.000,UDP,147.32.80.9,53,,0,->,147.32.86.20:56808,INT,0,229,Background
2011-08-18 10:20:22.142,0.153,TCP,147.32.86.20,3575,87.98.230.229,80,FSPA_,0,23,1513,1,Background
2011-08-18 10:20:22.153,0.000,UDP,87.244.196.122,20903,147.32.84.229,13363,INT,0,1,177,1,Background
2011-08-18 10:20:22.154,0.000,UDP,147.32.84.229,13363,87.244.196.122,20903,INT,0,1,73,1,Background
2011-08-18 10:20:22.158,0.153,TCP,147.32.86.20,3575,87.98.230.229,80,_FSPA,0,42,56776,1,Background
2011-08-18 10:20:22.170,0.000,UDP,147.32.84.99,427,192.168.88.186,61178,INT,0,1,377,1,Background
2011-08-18 10:20:22.182,1.423,TCP,147.32.84.229,443,161.111.158.133,2823,PA_,0,7,1334,1,Background
2011-08-18 10:20:22.188,0.000,UDP,88.103.120.88,60207,147.32.84.229,13363,INT,0,1,175,1,Background
2011-08-18 10:20:22.189,0.000,UDP,147.32.84.229,13363,88.103.120.88,60207,INT,0,1,62,1,Background
2011-08-18 10:20:22.193,0.000,TCP,85.162.34.149,1893,147.32.84.118,6881,S_,0,1,62,1,Background
2011-08-18 10:20:22.193,0.000,TCP,147.32.84.118,6881,85.162.34.149,1893,RA_,0,1,60,1,Background
2011-08-18 10:20:22.204,0.000,UDP,151.41.188.39,49621,147.32.86.24,31002,INT,0,1,63,1,Background
2011-08-18 10:20:22.205,0.502,TCP,192.166.145.6,49198,147.32.84.229,13363,PA_,0,4,324,1,Background
2011-08-18 10:20:22.207,4.621,TCP,198.228.193.236,57531,147.32.84.229,80,SPA_,0,7,620,1,Background
2011-08-18 10:20:22.207,3.414,TCP,147.32.86.187,49424,69.171.242.39,80,PA_,0,8,6467,1,Background
2011-08-18 10:20:22.208,4.621,TCP,147.32.84.229,80,198.228.193.236,57531,SPA_,0,7,538,1,Background
2011-08-18 10:20:22.218,0.717,TCP,199.7.48.190,80,,0,->,147.32.84.59:53683,SPA_,0,172388,Background
2011-08-18 10:20:22.231,0.000,UDP,147.32.84.138,42212,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:20:22.231,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:42212,INT,0,133,Background
2011-08-18 10:20:22.235,0.000,UDP,147.32.84.229,13363,174.103.186.191,4330,INT,0,1,74,1,Background
2011-08-18 10:20:22.235,0.000,UDP,147.32.84.229,13363,82.16.182.0,5667,INT,0,1,78,1,Background
2011-08-18 10:20:22.235,0.000,UDP,147.32.84.229,13363,208.88.186.7,34025,INT,0,1,80,1,Background
2011-08-18 10:20:22.236,0.000,UDP,147.32.84.229,13363,174.57.155.92,3418,INT,0,1,77,1,Background
2011-08-18 10:20:22.237,0.000,UDP,82.119.89.40,17703,147.32.84.229,13363,INT,0,1,154,1,Background
2011-08-18 10:20:22.237,0.710,TCP,147.32.84.229,13363,84.123.146.172,49171,PA_,0,4,347,1,Background
2011-08-18 10:20:22.238,0.000,UDP,147.32.84.138,38608,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:20:22.238,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:38608,INT,0,133,Background
2011-08-18 10:20:22.240,0.000,TCP,147.32.84.59,51240,212.24.146.203,80,A_,0,1,60,1,Background
2011-08-18 10:20:22.242,0.000,TCP,212.24.146.203,80,147.32.84.59,51240,A_,0,1,60,1,Background
2011-08-18 10:20:22.243,2.160,UDP,65.25.75.75,20253,147.32.84.229,13363,INT,0,2,148,1,Background
2011-08-18 10:20:22.243,2.159,UDP,147.32.84.229,13363,65.25.75.75,20253,INT,0,2,120,1,Background
2011-08-18 10:20:22.245,0.000,UDP,147.32.84.138,49460,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:20:22.245,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:49460,INT,0,133,Background
2011-08-18 10:20:22.246,0.000,TCP,147.32.84.59,51239,212.24.146.203,80,A_,0,1,60,1,Background
2011-08-18 10:20:22.248,0.000,TCP,212.24.146.203,80,147.32.84.59,51239,A_,0,1,60,1,Background
2011-08-18 10:20:22.250,0.000,TCP,147.32.84.59,51222,74.125.232.206,443,A_,0,1,60,1,LEGITIMATE
2011-08-18 10:20:22.252,0.000,UDP,147.32.84.138,44990,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:20:22.252,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:44990,INT,0,133,Background
2011-08-18 10:20:22.258,0.000,TCP,74.125.232.206,443,147.32.84.59,51222,A_,0,1,66,1,Background
2011-08-18 10:20:22.258,0.000,UDP,147.32.84.138,54874,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:20:22.259,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:54874,INT,0,133,Background
2011-08-18 10:20:22.265,0.000,UDP,147.32.84.138,40070,147.32.80.9,53,,INT,0,1,81,Background
2011-08-18 10:20:22.265,0.000,UDP,147.32.80.9,53,,0,->,147.32.84.138:40070,INT,0,133,Background
2011-08-18 10:20:22.266,0.000,UDP,94.208.247.169,42288,147.32.84.229,13363,INT,0,1,205,1,Background
2011-08-18 10:20:22.267,0.243,TCP,147.32.84.229,443,194.116.199.179,25101,PA_,0,3,290,1,Background
2011-08-18 10:20:22.267,0.000,UDP,147.32.84.229,13363,218.169.202.112,50661,INT,0,1,79,1,Background
2011-08-18 10:20:22.267,0.000,UDP,147.32.84.229,13363,201.6.142.106,47141,INT,0,1,60,1,Background
2011-08-18 10:20:22.267,0.461,TCP,147.32.84.229,13363,77.208.137.63,55974,PA_,0,3,210,1,Background
2011-08-18 10:20:22.278,0.430,UDP,147.32.84.229,13363,192.166.145.21,1708,INT,0,2,196,1,Background
2011-08-18 10:20:22.290,0.038,TCP,194.116.199.179,25101,147.32.84.229,443,PA_,0,3,196,1,Background
2011-08-18 10:20:22.293,0.000,UDP,174.0.69.4,61173,147.32.84.111,48922,INT,0,1,60,1,Background
2011-08-18 10:20:22.299,0.000,UDP,217.75.209.78,61266,147.32.84.229,13363,INT,0,1,172,1,Background
2011-08-18 10:20:22.300,0.000,UDP,147.32.84.229,13363,217.75.209.78,61266,INT,0,1,74,1,Background
2011-08-18 10:20:22.301,0.000,UDP,82.16.182.0,5667,147.32.84.229,13363,INT,0,1,60,1,Background
2011-08-18 10:20:22.307,3.313,TCP,69.171.242.39,80,147.32.86.187,49424,PA_,0,10,7677,1,Background
2011-08-18 10:20:22.330,0.000,UDP,147.32.84.229,13363,94.208.247.169,42288,INT,0,1,72,1,Background
2011-08-18 10:20:22.344,0.000,TCP,147.188.225.17,44740,147.32.84.118,49195,A_,0,1,60,1,Background
2011-08-18 10:20:22.350,0.000,UDP,147.32.87.30,123,81.27.192.20,123,INT,0,1,90,1,Background
2011-08-18 10:20:22.351,0.000,UDP,81.27.192.20,123,147.32.87.30,123,INT,0,1,90,1,Background
2011-08-18 10:20:22.355,0.000,UDP,208.88.186.7,34025,147.32.84.229,13363,INT,0,1,496,1,Background
2011-08-18 10:20:22.372,0.000,UDP,174.57.155.92,3418,147.32.84.229,13363,INT,0,1,467,1,Background
2011-08-18 10:20:22.373,0.000,UDP,195.170.178.100,53874,147.32.84.229,13363,INT,0,1,185,1,Background
2011-08-18 10:20:22.374,0.000,UDP,147.32.84.229,13363,195.170.178.100,53874,INT,0,1,62,1,Background
2011-08-18 10:20:22.380,0.355,TCP,147.32.86.223,36142,212.47.26.209,80,PA_,0,3,1075,1,Background
2011-08-18 10:20:22.381,0.154,TCP,212.47.26.209,80,147.32.86.223,36142,PA_,0,2,1041,1,Background
2011-08-18 10:20:22.388,0.000,UDP,174.103.186.191,4330,147.32.84.229,13363,INT,0,1,60,1,Background
2011-08-18 10:20:22.418,0.000,UDP,84.208.213.204,51453,147.32.84.229,13363,INT,0,1,189,1,Background
2011-08-18 10:20:22.419,0.000,UDP,147.32.84.229,13363,84.208.213.204,51453,INT,0,1,121,1,Background
2011-08-18 10:20:22.431,0.000,ARP,147.32.87.78,0,,0,->,147.32.87.78,,INT,1,Background
2011-08-18 10:20:22.432,0.160,TCP,77.208.137.63,55974,147.32.84.229,13363,PA_,0,3,202,1,Background
2011-08-18 10:20:22.444,0.000,TCP,147.32.87.220,1135,213.226.244.55,80,FA_,0,1,66,1,Background
2011-08-18 10:20:22.456,0.000,UDP,128.131.203.128,44361,147.32.84.229,13363,INT,0,1,186,1,Background
2011-08-18 10:20:22.456,0.000,UDP,147.32.84.229,13363,128.131.203.128,44361,INT,0,1,84,1,Background
2011-08-18 10:20:22.482,0.226,TCP,147.32.84.59,53285,192.134.164.161,443,PA_,0,2,151,1,Background
2011-08-18 10:20:22.488,0.300,TCP,147.230.72.224,58081,147.32.85.117,1648,PA_,0,3,183,1,Background
2011-08-18 10:20:22.498,0.000,UDP,88.83.173.69,22083,147.32.84.229,13363,INT,0,1,172,1,Background
2011-08-18 10:20:22.498,0.339,TCP,147.32.84.229,13363,81.90.173.232,3491,PA_,0,3,263,1,Background
2011-08-18 10:20:22.499,0.307,TCP,84.123.146.172,49171,147.32.84.229,13363,PA_,0,3,240,1,Background
2011-08-18 10:20:22.509,0.000,UDP,95.133.59.107,64306,147.32.84.229,443,INT,0,1,60,1,Background
2011-08-18 10:20:22.509,0.000,TCP,192.134.164.161,443,147.32.84.59,53285,PA_,0,2,151,1,Background
2011-08-18 10:20:22.509,0.000,UDP,147.32.84.229,443,95.133.59.107,64306,INT,0,1,60,1,Background
2011-08-18 10:20:22.529,0.001,UDP,201.6.142.106,47141,147.32.84.229,13363,INT,0,3,2884,1,Background
2011-08-18 10:20:22.538,1.130,TCP,147.32.85.74,443,62.245.66.71,1420,PA_,0,2,185,1,Background
2011-08-18 10:20:22.560,0.000,UDP,218.56.38.195,29055,147.32.84.229,13363,INT,0,1,72,1,Background
2011-08-18 10:20:22.560,0.000,UDP,147.32.84.229,13363,218.56.38.195,29055,INT,0,1,60,1,Background
2011-08-18 10:20:22.569,0.000,TCP,147.32.84.59,42559,193.85.3.250,80,,FA_,0,1,60,Background
2011-08-18 10:20:22.569,0.000,TCP,193.85.3.250,80,,0,->,147.32.84.59:42559,A_,0,60,Background
2011-08-18 10:20:22.617,0.001,UDP,218.169.202.112,50661,147.32.84.229,13363,INT,0,2,379,1,Background
2011-08-18 10:20:22.626,4.956,TCP,117.194.42.208,33482,147.32.84.59,1654,PA_,0,8,557,1,Background
2011-08-18 10:20:22.628,0.003,TCP,147.32.85.117,1648,147.230.72.224,58081,PA_,0,2,120,1,Background
2011-08-18 10:20:22.646,0.365,TCP,77.48.233.138,60626,147.32.85.85,80,,FSRPA_,0,52,3926,Background
2011-08-18 10:20:22.646,0.339,TCP,147.32.85.85,80,,0,->,77.48.233.138:60626,SPA_,0,136804,Background
2011-08-18 10:20:22.673,0.434,TCP,147.32.86.51,45021,199.59.148.20,80,FSPA_,0,5,1479,1,Background
2011-08-18 10:20:22.682,0.009,TCP,81.90.173.232,3491,147.32.84.229,13363,PA_,0,2,147,1,Background
2011-08-18 10:20:22.692,0.000,UDP,147.32.84.229,13363,88.83.173.69,22083,INT,0,1,83,1,Background
2011-08-18 10:20:22.712,0.000,UDP,10.8.0.98,9623,,0,->,128.105.143.12:9618,INT,0,3546,Background
2011-08-18 10:20:22.731,0.937,TCP,62.245.66.71,1420,147.32.85.74,443,PA_,0,2,185,1,Background
2011-08-18 10:20:22.794,1.815,TCP,202.59.157.38,1384,147.32.87.44,80,,FSRPA_,0,11,693,Background
2011-08-18 10:20:22.795,1.451,TCP,147.32.87.44,80,,0,->,202.59.157.38:1384,SA_,0,10840,Background
2011-08-18 10:20:22.802,0.500,TCP,147.32.86.223,38719,89.221.217.12,1935,SRPA_,0,9,4201,1,Background
2011-08-18 10:20:22.803,0.305,TCP,89.221.217.12,1935,147.32.86.223,38719,SPA_,0,8,3855,1,Background
2011-08-18 10:20:22.807,0.000,UDP,147.32.84.229,13363,82.119.89.40,17703,INT,0,1,92,1,Background
2011-08-18 10:20:22.814,0.000,UDP,203.88.70.10,12283,147.32.84.229,13363,INT,0,1,76,1,Background
2011-08-18 10:20:22.815,0.000,UDP,147.32.84.229,13363,203.88.70.10,12283,INT,0,1,498,1,Background
2011-08-18 10:20:22.848,2.995,TCP,46.138.201.134,54260,147.32.85.100,3126,S_,0,2,124,1,Background
