Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Device,Attack Name,Label,Attack_Type
192.168.137.5-192.168.137.64-54106-80-6,192.168.137.5,54106,192.168.137.64,80,6,02/12/21 9:38,15018,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133.1735251,15018.0,0.0,15018.0,15018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,66.58676255,66.58676255,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54117-80-6,192.168.137.5,54117,192.168.137.64,80,6,02/12/21 9:38,7668,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,260.8242045,7668.0,0.0,7668.0,7668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,130.4121022,130.4121022,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54116-80-6,192.168.137.5,54116,192.168.137.64,80,6,02/12/21 9:38,13060,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153.1393568,13060.0,0.0,13060.0,13060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,76.56967841,76.56967841,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54115-80-6,192.168.137.5,54115,192.168.137.64,80,6,02/12/21 9:38,13064,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,153.0924679,13064.0,0.0,13064.0,13064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,76.54623393,76.54623393,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54114-80-6,192.168.137.5,54114,192.168.137.64,80,6,02/12/21 9:38,18091,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,110.5522083,18091.0,0.0,18091.0,18091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,55.27610414,55.27610414,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54118-80-6,192.168.137.5,54118,192.168.137.64,80,6,02/12/21 9:38,16960,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117.9245283,16960.0,0.0,16960.0,16960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,58.96226415,58.96226415,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54143-80-6,192.168.137.5,54143,192.168.137.64,80,6,02/12/21 9:38,11955,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,167.2940192,11955.0,0.0,11955.0,11955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,83.64700962,83.64700962,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54122-80-6,192.168.137.5,54122,192.168.137.64,80,6,02/12/21 9:38,11529,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,173.4755833,11529.0,0.0,11529.0,11529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,86.73779166,86.73779166,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54121-80-6,192.168.137.5,54121,192.168.137.64,80,6,02/12/21 9:38,13076,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,152.9519731,13076.0,0.0,13076.0,13076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,76.47598654,76.47598654,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54120-80-6,192.168.137.5,54120,192.168.137.64,80,6,02/12/21 9:38,16065,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,124.4942421,16065.0,0.0,16065.0,16065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,62.24712107,62.24712107,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54119-80-6,192.168.137.5,54119,192.168.137.64,80,6,02/12/21 9:38,17314,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,115.5134573,17314.0,0.0,17314.0,17314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,57.75672866,57.75672866,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54123-80-6,192.168.137.5,54123,192.168.137.64,80,6,02/12/21 9:38,17538,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,114.0380887,17538.0,0.0,17538.0,17538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,57.01904436,57.01904436,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54144-80-6,192.168.137.5,54144,192.168.137.64,80,6,02/12/21 9:38,16986,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117.7440245,16986.0,0.0,16986.0,16986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,58.87201225,58.87201225,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54124-80-6,192.168.137.5,54124,192.168.137.64,80,6,02/12/21 9:38,17213,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,116.1912508,17213.0,0.0,17213.0,17213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,58.0956254,58.0956254,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54125-80-6,192.168.137.5,54125,192.168.137.64,80,6,02/12/21 9:38,17256,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,115.9017153,17256.0,0.0,17256.0,17256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,57.95085767,57.95085767,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54145-80-6,192.168.137.5,54145,192.168.137.64,80,6,02/12/21 9:38,14184,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,141.0039481,14184.0,0.0,14184.0,14184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,70.50197406,70.50197406,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54146-80-6,192.168.137.5,54146,192.168.137.64,80,6,02/12/21 9:38,18547,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,107.8341511,18547.0,0.0,18547.0,18547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,53.91707554,53.91707554,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54147-80-6,192.168.137.5,54147,192.168.137.64,80,6,02/12/21 9:38,14507,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,137.8644792,14507.0,0.0,14507.0,14507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,68.93223961,68.93223961,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54148-80-6,192.168.137.5,54148,192.168.137.64,80,6,02/12/21 9:38,14410,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,138.7925052,14410.0,0.0,14410.0,14410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,69.3962526,69.3962526,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54149-80-6,192.168.137.5,54149,192.168.137.64,80,6,02/12/21 9:38,20172,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,99.14733294,20172.0,0.0,20172.0,20172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,49.57366647,49.57366647,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54150-80-6,192.168.137.5,54150,192.168.137.64,80,6,02/12/21 9:38,18979,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,105.3796301,18979.0,0.0,18979.0,18979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,52.68981506,52.68981506,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54126-80-6,192.168.137.5,54126,192.168.137.64,80,6,02/12/21 9:38,13452,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,148.6767767,13452.0,0.0,13452.0,13452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,74.33838834,74.33838834,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54151-80-6,192.168.137.5,54151,192.168.137.64,80,6,02/12/21 9:38,12150,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,164.6090535,12150.0,0.0,12150.0,12150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,82.30452675,82.30452675,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54152-80-6,192.168.137.5,54152,192.168.137.64,80,6,02/12/21 9:38,11426,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,175.0393839,11426.0,0.0,11426.0,11426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,87.51969193,87.51969193,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54153-80-6,192.168.137.5,54153,192.168.137.64,80,6,02/12/21 9:38,19786,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,101.0815728,19786.0,0.0,19786.0,19786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,50.54078641,50.54078641,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54129-80-6,192.168.137.5,54129,192.168.137.64,80,6,02/12/21 9:38,18577,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,107.6600097,18577.0,0.0,18577.0,18577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,53.83000484,53.83000484,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54128-80-6,192.168.137.5,54128,192.168.137.64,80,6,02/12/21 9:38,18578,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,107.6542147,18578.0,0.0,18578.0,18578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,53.82710733,53.82710733,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54127-80-6,192.168.137.5,54127,192.168.137.64,80,6,02/12/21 9:38,18578,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,107.6542147,18578.0,0.0,18578.0,18578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,53.82710733,53.82710733,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54130-80-6,192.168.137.5,54130,192.168.137.64,80,6,02/12/21 9:38,12932,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,154.6551191,12932.0,0.0,12932.0,12932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,77.32755954,77.32755954,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54154-80-6,192.168.137.5,54154,192.168.137.64,80,6,02/12/21 9:38,9468,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,211.2378538,9468.0,0.0,9468.0,9468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,105.6189269,105.6189269,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54155-80-6,192.168.137.5,54155,192.168.137.64,80,6,02/12/21 9:38,3707,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,539.5198274,3707.0,0.0,3707.0,3707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,269.7599137,269.7599137,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54156-80-6,192.168.137.5,54156,192.168.137.64,80,6,02/12/21 9:38,4431,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,451.3653803,4431.0,0.0,4431.0,4431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,225.6826901,225.6826901,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54157-80-6,192.168.137.5,54157,192.168.137.64,80,6,02/12/21 9:38,5534,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,361.4022407,5534.0,0.0,5534.0,5534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,180.7011203,180.7011203,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54158-80-6,192.168.137.5,54158,192.168.137.64,80,6,02/12/21 9:38,6239,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,320.564193,6239.0,0.0,6239.0,6239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,160.2820965,160.2820965,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54159-80-6,192.168.137.5,54159,192.168.137.64,80,6,02/12/21 9:38,22916,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,87.27526619,22916.0,0.0,22916.0,22916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,43.63763309,43.63763309,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54160-80-6,192.168.137.5,54160,192.168.137.64,80,6,02/12/21 9:38,22767,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,87.84644442,22767.0,0.0,22767.0,22767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,43.92322221,43.92322221,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54161-80-6,192.168.137.5,54161,192.168.137.64,80,6,02/12/21 9:38,22548,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,88.69966294,22548.0,0.0,22548.0,22548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,44.34983147,44.34983147,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54162-80-6,192.168.137.5,54162,192.168.137.64,80,6,02/12/21 9:38,22439,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,89.13053166,22439.0,0.0,22439.0,22439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,44.56526583,44.56526583,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54163-80-6,192.168.137.5,54163,192.168.137.64,80,6,02/12/21 9:38,22021,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90.8223968,22021.0,0.0,22021.0,22021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,45.4111984,45.4111984,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
192.168.137.5-192.168.137.64-54164-80-6,192.168.137.5,54164,192.168.137.64,80,6,02/12/21 9:38,21802,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,91.73470324,21802.0,0.0,21802.0,21802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,20,45.86735162,45.86735162,0,0,0.0,0.0,0.0,0,1,1,0,1,0,1,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,4380,0,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Globe Lamp,DoS TCP Flood,1,DoS_TCP_Flood
