Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Attack Name,Label,Attack_Type
192.168.137.212-192.168.137.250-46500-1883-6,192.168.137.212,46500,192.168.137.250,1883,6,29/08/2023 05:05:52 PM,979378,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042112442795325,979378.0,0.0,979378.0,979378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,1.0210562213976626,1.0210562213976626,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.212-192.168.137.250-46516-1883-6,192.168.137.212,46516,192.168.137.250,1883,6,29/08/2023 05:05:52 PM,979385,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042097847118345,979385.0,0.0,979385.0,979385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,1.0210489235591724,1.0210489235591724,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.212-192.168.137.250-46520-1883-6,192.168.137.212,46520,192.168.137.250,1883,6,29/08/2023 05:05:52 PM,979346,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042179168547173,979346.0,0.0,979346.0,979346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,1.0210895842735863,1.0210895842735863,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.212-192.168.137.250-46524-1883-6,192.168.137.212,46524,192.168.137.250,1883,6,29/08/2023 05:05:52 PM,979348,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.042174998059934,979348.0,0.0,979348.0,979348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,1.021087499029967,1.021087499029967,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,502,0,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46532-6,192.168.137.250,1883,192.168.137.212,46532,6,29/08/2023 05:05:53 PM,277445,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.208635945863144,277445.0,0.0,277445.0,277445.0,277445.0,277445.0,0.0,277445.0,277445.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,7.208635945863144,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46498-6,192.168.137.250,1883,192.168.137.212,46498,6,29/08/2023 05:05:52 PM,1393334,2,12,0.0,1090.0,0.0,0.0,0.0,0.0,109.0,0.0,90.83333333333331,42.428192456803,782.2962764132649,10.04784208237221,107179.53846153848,293779.3103095177,1050659.0,0.0,1393334.0,1393334.0,0.0,1393334.0,1393334.0,65200.0,5927.272727272729,19362.65721997324,64306.0,0.0,0,0,0,0,40,384,1.4354060117674583,8.612436070604751,0.0,109.0,72.66666666666667,53.186553975695055,2828.809523809524,0,0,2,10,12,0,0,0,6.0,77.85714285714286,0.0,90.83333333333331,0,0,0,1090,10,2930107,2,0,12,1090,0,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.212-192.168.137.250-46440-1883-6,192.168.137.212,46440,192.168.137.250,1883,6,29/08/2023 05:05:52 PM,1096066,20,1,24805.0,0.0,1448.0,592.0,1240.25,328.93126381630174,0.0,0.0,0.0,0.0,22630.936458205982,19.159430180299363,54803.3,225510.4211691896,1011832.0,1.0,84234.0,4433.368421052632,10889.97576882584,45740.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,640,20,18.24707636218987,0.9123538181094936,0.0,1448.0,1193.3181818181818,413.3857170757731,170887.75108225108,0,0,1,13,20,0,0,0,0.0,1250.142857142857,1240.25,0.0,0,0,0,24805,20,294477,20,24805,1,0,502,0,19,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.212-192.168.137.250-46432-1883-6,192.168.137.212,46432,192.168.137.250,1883,6,29/08/2023 05:05:52 PM,1115988,20,1,24914.0,0.0,1448.0,592.0,1245.6999999999998,320.3164717982251,0.0,0.0,0.0,0.0,22324.61280945673,18.817406638781065,55799.4,243406.29494333564,1089758.0,1.0,26230.0,1380.5263157894735,4400.852068614049,19407.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,640,20,17.921339655981964,0.8960669827990982,0.0,1448.0,1198.2727272727277,407.8198927652561,166317.06493506496,0,0,1,13,20,0,0,0,0.0,1255.3333333333333,1245.7,0.0,0,0,0,24914,20,949828,20,24914,1,0,502,0,19,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46436-6,192.168.137.250,1883,192.168.137.212,46436,6,29/08/2023 05:05:52 PM,1430958,2,20,0.0,25273.0,0.0,0.0,0.0,0.0,1448.0,313.0,1263.65,343.1052124962623,17661.594540161208,15.37431566824463,68140.85714285714,243900.8858674535,1088664.0,1.0,1430958.0,1430958.0,0.0,1430958.0,1430958.0,23193.0,1220.6842105263156,3467.9706530321737,15119.0,1.0,0,0,0,0,40,640,1.397665060749512,13.976650607495118,0.0,1448.0,1098.8260869565215,539.4566839274421,291013.5138339921,0,0,2,12,20,0,0,0,10.0,1148.7727272727273,0.0,1263.65,0,0,0,25273,20,1089682,2,0,20,25273,0,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46494-6,192.168.137.250,1883,192.168.137.212,46494,6,29/08/2023 05:05:52 PM,1459973,2,12,0.0,1090.0,0.0,0.0,0.0,0.0,109.0,0.0,90.83333333333331,42.428192456803,746.5891492513903,9.5892184307518,112305.6153846154,316059.1097702397,1116568.0,0.0,1459973.0,1459973.0,0.0,1459973.0,1459973.0,2882.0,262.0,522.4364076134051,1820.0,0.0,0,0,0,0,40,384,1.3698883472502574,8.219330083501545,0.0,109.0,72.66666666666667,53.186553975695055,2828.809523809524,0,0,2,10,12,0,0,0,6.0,77.85714285714286,0.0,90.83333333333331,0,0,0,1090,10,1357409,2,0,12,1090,0,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46480-6,192.168.137.250,1883,192.168.137.212,46480,6,29/08/2023 05:05:53 PM,4436,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.8566275924256,4436.0,0.0,4436.0,4436.0,4436.0,4436.0,0.0,4436.0,4436.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,450.8566275924256,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46446-6,192.168.137.250,1883,192.168.137.212,46446,6,29/08/2023 05:05:52 PM,1202748,2,20,0.0,25132.0,0.0,0.0,0.0,0.0,1448.0,810.0,1256.6,299.9635767362782,20895.48267800072,18.29144592217156,57273.71428571429,190916.54534695068,860662.0,2.0,1202748.0,1202748.0,0.0,1202748.0,1202748.0,123217.0,6485.105263157895,21636.64385788028,93527.0,2.0,0,0,0,0,40,640,1.6628587201974148,16.628587201974145,0.0,1448.0,1092.695652173913,514.7297997963776,264946.766798419,0,0,2,13,20,0,0,0,10.0,1142.3636363636365,0.0,1256.6,0,0,0,25132,20,203965,0,0,0,0,0,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.212-192.168.137.250-46450-1883-6,192.168.137.212,46450,192.168.137.250,1883,6,29/08/2023 05:05:52 PM,983279,20,1,25132.0,0.0,1448.0,810.0,1256.6,299.9635767362782,0.0,0.0,0.0,0.0,25559.378365652068,21.357112274339222,49163.95,148858.0296621318,642173.0,1.0,341106.0,17952.947368421053,53149.37362490077,220655.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,640,20,20.34010692794212,1.017005346397106,0.0,1448.0,1208.181818181818,394.82891247965887,155889.8701298701,0,0,1,13,20,0,0,0,0.0,1265.7142857142858,1256.6,0.0,0,0,0,25132,20,73677,0,0,0,0,502,0,19,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46280-6,192.168.137.250,1883,192.168.137.212,46280,6,29/08/2023 05:05:53 PM,8784,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.6867030965392,8784.0,0.0,8784.0,8784.0,8784.0,8784.0,0.0,8784.0,8784.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,227.6867030965392,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58606-6,192.168.137.250,1883,192.168.137.156,58606,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58606-6,192.168.137.250,1883,192.168.137.156,58606,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58606-6,192.168.137.250,1883,192.168.137.156,58606,6,29/08/2023 05:05:53 PM,3698,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.8328826392644,3698.0,0.0,3698.0,3698.0,3698.0,3698.0,0.0,3698.0,3698.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,540.8328826392644,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58606-6,192.168.137.250,1883,192.168.137.156,58606,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.156-1883-58606-6,192.168.137.250,1883,192.168.137.156,58606,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.180-1883-34388-6,192.168.137.250,1883,192.168.137.180,34388,6,29/08/2023 05:05:53 PM,149752,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.35541428495112,149752.0,0.0,149752.0,149752.0,149752.0,149752.0,0.0,149752.0,149752.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,13.35541428495112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.180-1883-34388-6,192.168.137.250,1883,192.168.137.180,34388,6,29/08/2023 05:05:53 PM,3354,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.3029218843172,3354.0,0.0,3354.0,3354.0,3354.0,3354.0,0.0,3354.0,3354.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,596.3029218843172,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.180-1883-34388-6,192.168.137.250,1883,192.168.137.180,34388,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.180-1883-34388-6,192.168.137.250,1883,192.168.137.180,34388,6,29/08/2023 05:05:53 PM,1994,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0090270812436,1994.0,0.0,1994.0,1994.0,1994.0,1994.0,0.0,1994.0,1994.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1003.0090270812436,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46428-6,192.168.137.250,1883,192.168.137.212,46428,6,29/08/2023 05:05:53 PM,340499,1,3,0.0,109.0,0.0,0.0,0.0,0.0,109.0,0.0,36.33333333333333,62.93117934166921,320.1184144446827,11.747464750263584,113499.66666666666,193446.8544518968,336863.0,1.0,0.0,0.0,0.0,0.0,0.0,3636.0,1818.0,2569.6260428319138,3635.0,1.0,0,0,0,0,20,96,2.936866187565896,8.810598562697688,0.0,109.0,21.8,48.746281909495416,2376.2,1,0,1,1,3,0,0,0,3.0,27.25,0.0,36.333333333333336,0,0,0,0,0,0,0,0,0,0,0,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46572-6,192.168.137.250,1883,192.168.137.212,46572,6,29/08/2023 05:05:50 PM,2625710,4,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.5,11.806330478232551,3.04679496212453,375101.4285714286,244787.2769697921,778034.0,2655.0,2625710.0,875236.6666666666,336989.4183091412,1119967.0,490875.0,1317292.0,439097.3333333334,597919.6095164744,1120618.0,2655.0,0,0,0,0,140,144,1.523397481062265,1.523397481062265,0.0,31.0,3.4444444444444446,10.333333333333334,106.7777777777778,0,5,1,1,5,0,0,0,1.0,3.875,0.0,7.75,0,0,0,0,0,0,0,0,0,0,65160,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46570-6,192.168.137.250,1883,192.168.137.212,46570,6,29/08/2023 05:05:50 PM,2625716,4,4,0.0,31.0,0.0,0.0,0.0,0.0,31.0,0.0,7.75,15.5,11.806303499693035,3.046787999920783,375102.28571428574,255718.78442455383,778236.0,8544.0,2625716.0,875238.6666666666,336988.9505077776,1119966.0,490877.0,1266083.0,422027.6666666666,608533.2344714899,1120792.0,8544.0,0,0,0,0,140,144,1.5233939999603916,1.5233939999603916,0.0,31.0,3.4444444444444446,10.333333333333334,106.7777777777778,0,5,1,1,5,0,0,0,1.0,3.875,0.0,7.75,0,0,0,0,0,0,0,0,0,0,65160,502,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:49 PM,3829047,9,16,4.0,1121.0,4.0,0.0,0.4444444444444445,1.3333333333333337,109.0,0.0,70.0625,52.42832408790755,293.806787955332,6.52903973234071,159543.625,314878.2974795752,1160397.0,0.0,3829047.0,478630.875,580464.5365691264,1266964.0,0.0,2325722.0,155048.13333333333,397871.5247217493,1266170.0,0.0,0,0,0,0,292,528,2.3504543036426555,4.178585428698055,0.0,109.0,43.26923076923077,53.33258493064644,2844.364615384616,1,4,1,12,22,0,0,0,1.0,45.0,0.4444444444444444,70.0625,0,0,0,1090,10,1453333,9,4,16,1121,65160,502,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:53 PM,1117,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.510295434199,1117.0,0.0,1117.0,1117.0,1117.0,1117.0,0.0,1117.0,1117.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,1790.510295434199,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
192.168.137.250-192.168.137.212-1883-46492-6,192.168.137.250,1883,192.168.137.212,46492,6,29/08/2023 05:05:53 PM,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48925.05648691151,1018.0270129977274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MQTT DDoS Publish Flood,1,MQTT DDoS Publish Flood
