Date first seen,Duration,Proto,Src IP Addr,Src Pt,Dst IP Addr,Dst Pt,Packets,Bytes,Flows,Flags,Tos,label,attackType,attackID,attackDescription
2017-08-02 05:46:55.628,    0.002,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:46:55.757,    0.000,UDP  ,DNS,    53,192.168.210.54, 54197,       1,     169,    1,......,  0,normal,---,---,---
2017-08-02 05:46:56.052,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:46:56.051,    0.003,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:46:55.755,    0.000,UDP  ,192.168.210.54, 54197,DNS,    53,       1,      75,    1,......,  0,normal,---,---,---
2017-08-02 05:46:58.225,    0.003,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:46:58.226,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:46:59.201,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:46:59.199,    0.002,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:46:59.824,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:46:59.823,    0.003,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:04.887,    0.000,TCP  ,10001_213,   443,192.168.210.54, 59918,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:47:04.873,    0.000,TCP  ,192.168.210.54, 59918,10001_213,   443,       1,      55,    1,.A....,  0,normal,---,---,---
2017-08-02 05:47:05.889,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:05.888,    0.002,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:06.424,    0.000,TCP  ,192.168.100.11,   445,192.168.220.43, 51099,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:06.423,    0.002,TCP  ,192.168.220.43, 51099,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:08.612,    0.000,TCP  ,192.168.100.11,   445,192.168.220.44, 46342,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:08.611,    0.003,TCP  ,192.168.220.44, 46342,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:11.324,    0.000,TCP  ,192.168.100.11,   445,192.168.210.50, 50944,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:11.323,    0.003,TCP  ,192.168.210.50, 50944,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:15.954,    0.000,TCP  ,192.168.100.11,   445,192.168.220.48, 57479,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:15.953,    0.004,TCP  ,192.168.220.48, 57479,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:17.293,    0.000,TCP  ,192.168.100.11,   445,192.168.210.56, 39662,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:17.291,    0.003,TCP  ,192.168.210.56, 39662,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:21.474,    0.004,TCP  ,192.168.220.50, 40784,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:21.224,    0.002,TCP  ,192.168.210.45, 54780,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:21.225,    0.000,TCP  ,192.168.100.11,   445,192.168.210.45, 54780,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:21.475,    0.000,TCP  ,192.168.100.11,   445,192.168.220.50, 40784,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:25.946,    0.000,TCP  ,192.168.210.50, 50944,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:47:25.945,    0.000,TCP  ,192.168.100.11,   445,192.168.210.50, 50944,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:29.992,    0.001,TCP  ,192.168.210.47, 53456,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:29.993,    0.000,TCP  ,192.168.100.11,   445,192.168.210.47, 53456,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:30.600,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:30.599,    0.003,TCP  ,192.168.210.48, 32969,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:34.881,    0.000,UDP  ,192.168.210.54,   138,192.168.210.255,   138,       1,     243,    1,......,  0,normal,---,---,---
2017-08-02 05:47:37.573,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:37.574,    0.000,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:47:45.151,    0.000,TCP  ,192.168.100.11,   445,192.168.210.47, 53456,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:45.152,    0.000,TCP  ,192.168.210.47, 53456,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:47:44.892,    0.000,UDP  ,192.168.210.47,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:47:44.893,    0.000,UDP  ,192.168.210.50,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:47:44.892,    0.000,UDP  ,192.168.210.49,   138,192.168.210.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:47:46.379,    0.000,UDP  ,192.168.100.20,   137,192.168.100.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:47:46.588,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:46.587,    0.002,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:48.224,    0.000,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:48.225,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:54.500,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:54.499,    0.003,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:55.791,    0.000,TCP  ,192.168.100.11,   445,192.168.220.51, 37901,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:55.790,    0.001,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:59.680,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:47:59.681,    0.000,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:48:01.441,    0.000,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:48:01.493,    0.000,TCP  ,192.168.210.48, 32969,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:48:01.440,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:48:01.492,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:48:03.253,    0.000,UDP  ,192.168.220.42,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:48:13.264,    0.000,UDP  ,192.168.220.46,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:48:13.264,    0.000,UDP  ,192.168.220.45,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:48:14.920,    0.000,UDP  ,192.168.210.56,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:48:24.980,    0.000,TCP  ,10001_213,   443,192.168.210.54, 59918,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:48:24.932,    0.000,UDP  ,192.168.210.49,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:48:24.931,    0.000,UDP  ,192.168.210.55,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:48:24.931,    0.000,UDP  ,192.168.210.45,   138,192.168.210.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:48:24.966,    0.000,TCP  ,192.168.210.54, 59918,10001_213,   443,       1,      55,    1,.A....,  0,normal,---,---,---
2017-08-02 05:48:39.438,    0.000,TCP  ,192.168.100.11,   445,192.168.210.53, 49168,       1,      54,    1,.A....,  0,normal,---,---,---
2017-08-02 05:48:39.440,    0.000,TCP  ,192.168.210.53, 49168,192.168.100.11,   445,       1,      54,    1,.A....,  0,normal,---,---,---
2017-08-02 05:48:43.296,    0.000,UDP  ,192.168.220.45,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:48:44.953,    0.000,UDP  ,192.168.210.45,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:48:49.884,    0.002,TCP  ,10001_213,   443,192.168.210.54, 59918,       3,     193,    1,.AP..F,  0,normal,---,---,---
2017-08-02 05:48:49.870,    0.016,TCP  ,192.168.210.54, 59918,10001_213,   443,       4,     247,    1,.APR.F,  0,normal,---,---,---
2017-08-02 05:48:56.373,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:48:56.372,    0.002,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:48:58.547,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:48:58.546,    0.004,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:48:58.950,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:48:58.951,    0.000,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:48:59.523,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:48:59.521,    0.005,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:00.146,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:00.145,    0.004,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:03.317,    0.000,UDP  ,192.168.220.31,   138,192.168.220.255,   138,       2,     516,    1,......,  0,normal,---,---,---
2017-08-02 05:49:03.317,    0.000,UDP  ,192.168.220.44,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:49:06.212,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:06.211,    0.003,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:06.746,    0.000,TCP  ,192.168.100.11,   445,192.168.220.43, 51099,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:06.745,    0.000,TCP  ,192.168.220.43, 51099,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:08.934,    0.000,TCP  ,192.168.100.11,   445,192.168.220.44, 46342,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:08.932,    0.002,TCP  ,192.168.220.44, 46342,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:09.295,    0.000,UDP  ,192.168.210.53,   138,192.168.210.255,   138,       1,     243,    1,......,  0,normal,---,---,---
2017-08-02 05:49:11.646,    0.000,TCP  ,192.168.100.11,   445,192.168.210.50, 50944,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:11.644,    0.002,TCP  ,192.168.210.50, 50944,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:16.275,    0.003,TCP  ,192.168.220.48, 57479,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:16.276,    0.000,TCP  ,192.168.100.11,   445,192.168.220.48, 57479,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:16.473,    0.000,UDP  ,192.168.100.14,   137,192.168.100.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:49:17.614,    0.000,TCP  ,192.168.100.11,   445,192.168.210.56, 39662,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:17.613,    0.005,TCP  ,192.168.210.56, 39662,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:18.261,    0.000,TCP  ,192.168.100.11,   445,192.168.220.50, 40784,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:18.262,    0.000,TCP  ,192.168.220.50, 40784,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:49:20.502,    0.136,UDP  ,192.168.210.57,  1900,10004_250,  1900,       6,    3139,    1,......,  0,normal,---,---,---
2017-08-02 05:49:21.545,    0.005,TCP  ,192.168.210.45, 54780,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:21.546,    0.000,TCP  ,192.168.100.11,   445,192.168.210.45, 54780,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:21.797,    0.000,TCP  ,192.168.100.11,   445,192.168.220.50, 40784,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:21.796,    0.002,TCP  ,192.168.220.50, 40784,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:30.315,    0.000,TCP  ,192.168.100.11,   445,192.168.210.47, 53456,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:30.313,    0.005,TCP  ,192.168.210.47, 53456,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:30.867,    0.000,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:49:30.921,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:30.866,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:30.920,    0.001,TCP  ,192.168.210.48, 32969,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:32.591,    0.000,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:49:32.591,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:43.360,    0.000,UDP  ,192.168.220.48,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:49:43.361,    0.000,UDP  ,192.168.220.50,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:49:43.361,    0.000,UDP  ,192.168.220.46,   138,192.168.220.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:49:44.818,    0.000,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:49:44.817,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:46.909,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:46.908,    0.001,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:48.555,    0.000,TCP  ,192.168.210.56, 39662,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:49:48.554,    0.000,TCP  ,192.168.100.11,   445,192.168.210.56, 39662,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:48.545,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:48.544,    0.002,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:54.822,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:54.821,    0.004,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:54.902,    0.000,UDP  ,192.168.220.49,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:49:54.902,    0.000,UDP  ,192.168.220.44,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:49:56.534,    0.000,TCP  ,192.168.100.11,   445,192.168.210.55, 44870,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:56.111,    0.000,TCP  ,192.168.100.11,   445,192.168.220.51, 37901,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:56.533,    0.005,TCP  ,192.168.210.55, 44870,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:56.110,    0.004,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:58.708,    0.000,TCP  ,192.168.100.11,   445,192.168.220.47, 55101,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:58.707,    0.002,TCP  ,192.168.220.47, 55101,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:59.683,    0.000,TCP  ,192.168.100.11,   445,192.168.220.42, 58001,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:49:59.682,    0.004,TCP  ,192.168.220.42, 58001,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:00.307,    0.000,TCP  ,192.168.100.11,   445,192.168.220.46, 49770,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:00.306,    0.004,TCP  ,192.168.220.46, 49770,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:06.376,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:06.374,    0.004,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:06.906,    0.000,TCP  ,192.168.100.11,   445,192.168.220.43, 51099,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:06.905,    0.005,TCP  ,192.168.220.43, 51099,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:09.093,    0.005,TCP  ,192.168.220.44, 46342,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:09.094,    0.000,TCP  ,192.168.100.11,   445,192.168.220.44, 46342,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:09.744,    0.000,TCP  ,192.168.210.46, 34137,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:50:09.743,    0.000,TCP  ,192.168.100.11,   445,192.168.210.46, 34137,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:11.806,    0.000,TCP  ,192.168.100.11,   445,192.168.210.50, 50944,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:11.805,    0.005,TCP  ,192.168.210.50, 50944,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:16.435,    0.001,TCP  ,192.168.220.48, 57479,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:16.437,    0.000,TCP  ,192.168.100.11,   445,192.168.220.48, 57479,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:17.775,    0.000,TCP  ,192.168.100.11,   445,192.168.210.56, 39662,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:17.774,    0.004,TCP  ,192.168.210.56, 39662,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:21.706,    0.004,TCP  ,192.168.210.45, 54780,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:21.707,    0.000,TCP  ,192.168.100.11,   445,192.168.210.45, 54780,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:21.957,    0.000,TCP  ,192.168.100.11,   445,192.168.220.50, 40784,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:22.962,    0.000,TCP  ,192.168.220.44, 46342,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:50:22.961,    0.000,TCP  ,192.168.100.11,   445,192.168.220.44, 46342,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:24.934,    0.000,UDP  ,192.168.220.51,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:50:30.476,    0.000,TCP  ,192.168.100.11,   445,192.168.210.47, 53456,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:30.474,    0.004,TCP  ,192.168.210.47, 53456,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:31.083,    0.000,TCP  ,192.168.100.11,   445,192.168.210.48, 32969,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:31.081,    0.004,TCP  ,192.168.210.48, 32969,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:41.250,    0.000,UDP  ,192.168.210.56,   138,192.168.210.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:50:47.946,    0.000,TCP  ,192.168.220.48, 57479,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:50:47.945,    0.000,TCP  ,192.168.100.11,   445,192.168.220.48, 57479,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:54.964,    0.000,UDP  ,192.168.220.43,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:50:54.963,    0.000,UDP  ,192.168.220.47,   137,192.168.220.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:50:55.678,    0.000,TCP  ,192.168.100.11,   445,192.168.210.45, 54780,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:50:55.678,    0.000,TCP  ,192.168.210.45, 54780,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:50:56.577,    0.000,UDP  ,192.168.100.14,   138,192.168.100.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:50:56.577,    0.000,UDP  ,192.168.100.20,   138,192.168.100.255,   138,       1,     262,    1,......,  0,normal,---,---,---
2017-08-02 05:51:10.850,    0.000,UDP  ,192.168.210.2,    67,192.168.210.45,    68,       1,     375,    1,......,192,normal,---,---,---
2017-08-02 05:51:10.843,    0.000,UDP  ,192.168.210.45,    68,192.168.210.2,    67,       1,     342,    1,......,  0,normal,---,---,---
2017-08-02 05:51:22.117,    0.004,TCP  ,192.168.220.50, 40784,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:22.488,    0.000,TCP  ,192.168.220.51, 37901,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:51:22.487,    0.000,TCP  ,192.168.100.11,   445,192.168.220.51, 37901,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:28.473,    0.000,TCP  ,192.168.220.43, 51099,192.168.100.11,   445,       1,      66,    1,.A....,  0,normal,---,---,---
2017-08-02 05:51:28.472,    0.000,TCP  ,192.168.100.11,   445,192.168.220.43, 51099,       1,      70,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:41.311,    0.000,UDP  ,192.168.210.48,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:51:41.311,    0.000,UDP  ,192.168.210.46,   137,192.168.210.255,   137,       1,      92,    1,......,  0,normal,---,---,---
2017-08-02 05:51:47.231,    0.000,TCP  ,192.168.100.11,   445,192.168.220.49, 48306,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:47.230,    0.004,TCP  ,192.168.220.49, 48306,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:48.866,    0.000,TCP  ,192.168.100.11,   445,192.168.210.49, 35779,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:48.865,    0.005,TCP  ,192.168.210.49, 35779,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:55.144,    0.000,TCP  ,192.168.100.11,   445,192.168.220.45, 32829,       1,     108,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:55.143,    0.003,TCP  ,192.168.220.45, 32829,192.168.100.11,   445,       2,     174,    1,.AP...,  0,normal,---,---,---
2017-08-02 05:51:56.437,    0.000,TCP  ,192.168.100.11,   445,192.168.220.51, 37901,       1,     108,    1,.AP...,  0,normal,---,---,---
